wins,league,division_id,name,gameID,name_full,code,league_id,teamID,type,losses,file_code,abbrev,name_brief
17,AL,202,Chi White Sox,2012/05/14/gid_2012_05_14_detmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,19,cws,CWS,White Sox
15,NL,205,Houston,2012/05/14/gid_2012_05_14_houmlb_phimlb_1/,Houston Astros,hou,104,117,away,20,hou,HOU,Astros
17,NL,204,Philadelphia,2012/05/14/gid_2012_05_14_houmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,19,phi,PHI,Phillies
14,AL,202,Kansas City,2012/05/14/gid_2012_05_14_kcamlb_texmlb_1/,Kansas City Royals,kca,103,118,away,20,kc,KC,Royals
23,AL,200,Texas,2012/05/14/gid_2012_05_14_kcamlb_texmlb_1/,Texas Rangers,tex,103,140,home,13,tex,TEX,Rangers
20,NL,204,NY Mets,2012/05/14/gid_2012_05_14_milmlb_nynmlb_1/,New York Mets,nyn,104,121,home,15,nym,NYM,Mets
15,NL,205,Milwaukee,2012/05/14/gid_2012_05_14_milmlb_nynmlb_1/,Milwaukee Brewers,mil,104,158,away,20,mil,MIL,Brewers
22,AL,201,Baltimore,2012/05/14/gid_2012_05_14_nyamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,14,bal,BAL,Orioles
20,AL,201,NY Yankees,2012/05/14/gid_2012_05_14_nyamlb_balmlb_1/,New York Yankees,nya,103,147,away,15,nyy,NYY,Yankees
15,AL,200,LA Angels,2012/05/14/gid_2012_05_14_oakmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,21,ana,LAA,Angels
19,AL,200,Oakland,2012/05/14/gid_2012_05_14_oakmlb_anamlb_1/,Oakland Athletics,oak,103,133,away,17,oak,OAK,Athletics
17,NL,205,Pittsburgh,2012/05/14/gid_2012_05_14_pitmlb_miamlb_1/,Pittsburgh Pirates,pit,104,134,away,18,pit,PIT,Pirates
18,NL,204,Miami,2012/05/14/gid_2012_05_14_pitmlb_miamlb_1/,Miami Marlins,mia,104,146,home,17,mia,MIA,Marlins
22,NL,204,Washington,2012/05/14/gid_2012_05_14_sdnmlb_wasmlb_1/,Washington Nationals,was,104,120,home,13,was,WSH,Nationals
12,NL,203,San Diego,2012/05/14/gid_2012_05_14_sdnmlb_wasmlb_1/,San Diego Padres,sdn,104,135,away,24,sd,SD,Padres
16,AL,201,Boston,2012/05/14/gid_2012_05_14_seamlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,19,bos,BOS,Red Sox
16,AL,200,Seattle,2012/05/14/gid_2012_05_14_seamlb_bosmlb_1/,Seattle Mariners,sea,103,136,away,21,sea,SEA,Mariners
22,AL,201,Tampa Bay,2012/05/14/gid_2012_05_14_tbamlb_tormlb_1/,Tampa Bay Rays,tba,103,139,away,14,tb,TB,Rays
19,AL,201,Toronto,2012/05/14/gid_2012_05_14_tbamlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,17,tor,TOR,Blue Jays
16,NL,203,Arizona,2012/05/15/gid_2012_05_15_arimlb_lanmlb_1/,Arizona Diamondbacks,ari,104,109,away,21,ari,ARI,D-backs
24,NL,203,LA Dodgers,2012/05/15/gid_2012_05_15_arimlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,12,la,LAD,Dodgers
15,NL,205,Chi Cubs,2012/05/15/gid_2012_05_15_chnmlb_slnmlb_1/,Chicago Cubs,chn,104,112,away,21,chc,CHC,Cubs
21,NL,205,St. Louis,2012/05/15/gid_2012_05_15_chnmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,15,stl,STL,Cardinals
18,NL,205,Cincinnati,2012/05/15/gid_2012_05_15_cinmlb_atlmlb_1/,Cincinnati Reds,cin,104,113,away,17,cin,CIN,Reds
23,NL,204,Atlanta,2012/05/15/gid_2012_05_15_cinmlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,14,atl,ATL,Braves
20,AL,202,Cleveland,2012/05/15/gid_2012_05_15_clemlb_minmlb_1/,Cleveland Indians,cle,103,114,away,16,cle,CLE,Indians
10,AL,202,Minnesota,2012/05/15/gid_2012_05_15_clemlb_minmlb_1/,Minnesota Twins,min,103,142,home,26,min,MIN,Twins
14,NL,203,Colorado,2012/05/15/gid_2012_05_15_colmlb_sfnmlb_1/,Colorado Rockies,col,104,115,away,21,col,COL,Rockies
18,NL,203,San Francisco,2012/05/15/gid_2012_05_15_colmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,18,sf,SF,Giants
18,AL,202,Detroit,2012/05/15/gid_2012_05_15_detmlb_chamlb_1/,Detroit Tigers,det,103,116,away,18,det,DET,Tigers
17,AL,202,Chi White Sox,2012/05/15/gid_2012_05_15_detmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,20,cws,CWS,White Sox
15,NL,205,Houston,2012/05/15/gid_2012_05_15_houmlb_phimlb_1/,Houston Astros,hou,104,117,away,21,hou,HOU,Astros
18,NL,204,Philadelphia,2012/05/15/gid_2012_05_15_houmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,19,phi,PHI,Phillies
15,AL,202,Kansas City,2012/05/15/gid_2012_05_15_kcamlb_texmlb_1/,Kansas City Royals,kca,103,118,away,20,kc,KC,Royals
23,AL,200,Texas,2012/05/15/gid_2012_05_15_kcamlb_texmlb_1/,Texas Rangers,tex,103,140,home,14,tex,TEX,Rangers
20,NL,204,NY Mets,2012/05/15/gid_2012_05_15_milmlb_nynmlb_1/,New York Mets,nyn,104,121,home,16,nym,NYM,Mets
16,NL,205,Milwaukee,2012/05/15/gid_2012_05_15_milmlb_nynmlb_1/,Milwaukee Brewers,mil,104,158,away,20,mil,MIL,Brewers
23,AL,201,Baltimore,2012/05/15/gid_2012_05_15_nyamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,14,bal,BAL,Orioles
20,AL,201,NY Yankees,2012/05/15/gid_2012_05_15_nyamlb_balmlb_1/,New York Yankees,nya,103,147,away,16,nyy,NYY,Yankees
16,AL,200,LA Angels,2012/05/15/gid_2012_05_15_oakmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,21,ana,LAA,Angels
19,AL,200,Oakland,2012/05/15/gid_2012_05_15_oakmlb_anamlb_1/,Oakland Athletics,oak,103,133,away,18,oak,OAK,Athletics
17,NL,205,Pittsburgh,2012/05/15/gid_2012_05_15_pitmlb_miamlb_1/,Pittsburgh Pirates,pit,104,134,away,19,pit,PIT,Pirates
19,NL,204,Miami,2012/05/15/gid_2012_05_15_pitmlb_miamlb_1/,Miami Marlins,mia,104,146,home,17,mia,MIA,Marlins
22,NL,204,Washington,2012/05/15/gid_2012_05_15_sdnmlb_wasmlb_1/,Washington Nationals,was,104,120,home,14,was,WSH,Nationals
13,NL,203,San Diego,2012/05/15/gid_2012_05_15_sdnmlb_wasmlb_1/,San Diego Padres,sdn,104,135,away,24,sd,SD,Padres
17,AL,201,Boston,2012/05/15/gid_2012_05_15_seamlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,19,bos,BOS,Red Sox
16,AL,200,Seattle,2012/05/15/gid_2012_05_15_seamlb_bosmlb_1/,Seattle Mariners,sea,103,136,away,22,sea,SEA,Mariners
23,AL,201,Tampa Bay,2012/05/15/gid_2012_05_15_tbamlb_tormlb_1/,Tampa Bay Rays,tba,103,139,away,14,tb,TB,Rays
19,AL,201,Toronto,2012/05/15/gid_2012_05_15_tbamlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,18,tor,TOR,Blue Jays
16,NL,203,Arizona,2012/05/16/gid_2012_05_16_arimlb_colmlb_1/,Arizona Diamondbacks,ari,104,109,away,22,ari,ARI,D-backs
15,NL,203,Colorado,2012/05/16/gid_2012_05_16_arimlb_colmlb_1/,Colorado Rockies,col,104,115,home,21,col,COL,Rockies
24,AL,201,Baltimore,2012/05/16/gid_2012_05_16_balmlb_kcamlb_1/,Baltimore Orioles,bal,103,110,away,14,bal,BAL,Orioles
15,AL,202,Kansas City,2012/05/16/gid_2012_05_16_balmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,21,kc,KC,Royals
17,AL,201,Boston,2012/05/16/gid_2012_05_16_bosmlb_tbamlb_1/,Boston Red Sox,bos,103,111,away,20,bos,BOS,Red Sox
24,AL,201,Tampa Bay,2012/05/16/gid_2012_05_16_bosmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,14,tb,TB,Rays
17,AL,200,LA Angels,2012/05/16/gid_2012_05_16_chamlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,21,ana,LAA,Angels
17,AL,202,Chi White Sox,2012/05/16/gid_2012_05_16_chamlb_anamlb_1/,Chicago White Sox,cha,103,145,away,21,cws,CWS,White Sox
19,NL,205,Cincinnati,2012/05/16/gid_2012_05_16_cinmlb_nynmlb_1/,Cincinnati Reds,cin,104,113,away,17,cin,CIN,Reds
20,NL,204,NY Mets,2012/05/16/gid_2012_05_16_cinmlb_nynmlb_1/,New York Mets,nyn,104,121,home,17,nym,NYM,Mets
24,NL,203,LA Dodgers,2012/05/16/gid_2012_05_16_lanmlb_sdnmlb_1/,Los Angeles Dodgers,lan,104,119,away,13,la,LAD,Dodgers
14,NL,203,San Diego,2012/05/16/gid_2012_05_16_lanmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,24,sd,SD,Padres
23,NL,204,Atlanta,2012/05/16/gid_2012_05_16_miamlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,15,atl,ATL,Braves
20,NL,204,Miami,2012/05/16/gid_2012_05_16_miamlb_atlmlb_1/,Miami Marlins,mia,104,146,away,17,mia,MIA,Marlins
16,NL,205,Houston,2012/05/16/gid_2012_05_16_milmlb_houmlb_1/,Houston Astros,hou,104,117,home,21,hou,HOU,Astros
16,NL,205,Milwaukee,2012/05/16/gid_2012_05_16_milmlb_houmlb_1/,Milwaukee Brewers,mil,104,158,away,21,mil,MIL,Brewers
18,AL,202,Detroit,2012/05/16/gid_2012_05_16_minmlb_detmlb_1/,Detroit Tigers,det,103,116,home,19,det,DET,Tigers
11,AL,202,Minnesota,2012/05/16/gid_2012_05_16_minmlb_detmlb_1/,Minnesota Twins,min,103,142,away,26,min,MIN,Twins
20,AL,201,Toronto,2012/05/16/gid_2012_05_16_nyamlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,18,tor,TOR,Blue Jays
20,AL,201,NY Yankees,2012/05/16/gid_2012_05_16_nyamlb_tormlb_1/,New York Yankees,nya,103,147,away,17,nyy,NYY,Yankees
19,AL,200,Oakland,2012/05/16/gid_2012_05_16_oakmlb_texmlb_1/,Oakland Athletics,oak,103,133,away,19,oak,OAK,Athletics
24,AL,200,Texas,2012/05/16/gid_2012_05_16_oakmlb_texmlb_1/,Texas Rangers,tex,103,140,home,14,tex,TEX,Rangers
15,NL,205,Chi Cubs,2012/05/16/gid_2012_05_16_phimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,22,chc,CHC,Cubs
19,NL,204,Philadelphia,2012/05/16/gid_2012_05_16_phimlb_chnmlb_1/,Philadelphia Phillies,phi,104,143,away,19,phi,PHI,Phillies
23,NL,204,Washington,2012/05/16/gid_2012_05_16_pitmlb_wasmlb_1/,Washington Nationals,was,104,120,home,14,was,WSH,Nationals
17,NL,205,Pittsburgh,2012/05/16/gid_2012_05_16_pitmlb_wasmlb_1/,Pittsburgh Pirates,pit,104,134,away,20,pit,PIT,Pirates
21,AL,202,Cleveland,2012/05/16/gid_2012_05_16_seamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,16,cle,CLE,Indians
16,AL,200,Seattle,2012/05/16/gid_2012_05_16_seamlb_clemlb_1/,Seattle Mariners,sea,103,136,away,23,sea,SEA,Mariners
18,NL,203,San Francisco,2012/05/16/gid_2012_05_16_slnmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,19,sf,SF,Giants
22,NL,205,St. Louis,2012/05/16/gid_2012_05_16_slnmlb_sfnmlb_1/,St. Louis Cardinals,sln,104,138,away,15,stl,STL,Cardinals
17,NL,203,Arizona,2012/05/17/gid_2012_05_17_arimlb_colmlb_1/,Arizona Diamondbacks,ari,104,109,away,22,ari,ARI,D-backs
15,NL,203,Colorado,2012/05/17/gid_2012_05_17_arimlb_colmlb_1/,Colorado Rockies,col,104,115,home,22,col,COL,Rockies
25,AL,201,Baltimore,2012/05/17/gid_2012_05_17_balmlb_kcamlb_1/,Baltimore Orioles,bal,103,110,away,14,bal,BAL,Orioles
15,AL,202,Kansas City,2012/05/17/gid_2012_05_17_balmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,22,kc,KC,Royals
18,AL,201,Boston,2012/05/17/gid_2012_05_17_bosmlb_tbamlb_1/,Boston Red Sox,bos,103,111,away,20,bos,BOS,Red Sox
24,AL,201,Tampa Bay,2012/05/17/gid_2012_05_17_bosmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,15,tb,TB,Rays
17,AL,200,LA Angels,2012/05/17/gid_2012_05_17_chamlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,22,ana,LAA,Angels
18,AL,202,Chi White Sox,2012/05/17/gid_2012_05_17_chamlb_anamlb_1/,Chicago White Sox,cha,103,145,away,21,cws,CWS,White Sox
19,NL,205,Cincinnati,2012/05/17/gid_2012_05_17_cinmlb_nynmlb_1/,Cincinnati Reds,cin,104,113,away,18,cin,CIN,Reds
21,NL,204,NY Mets,2012/05/17/gid_2012_05_17_cinmlb_nynmlb_1/,New York Mets,nyn,104,121,home,17,nym,NYM,Mets
25,NL,203,LA Dodgers,2012/05/17/gid_2012_05_17_lanmlb_sdnmlb_1/,Los Angeles Dodgers,lan,104,119,away,13,la,LAD,Dodgers
14,NL,203,San Diego,2012/05/17/gid_2012_05_17_lanmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,25,sd,SD,Padres
24,NL,204,Atlanta,2012/05/17/gid_2012_05_17_miamlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,15,atl,ATL,Braves
20,NL,204,Miami,2012/05/17/gid_2012_05_17_miamlb_atlmlb_1/,Miami Marlins,mia,104,146,away,18,mia,MIA,Marlins
17,NL,205,Houston,2012/05/17/gid_2012_05_17_milmlb_houmlb_1/,Houston Astros,hou,104,117,home,21,hou,HOU,Astros
16,NL,205,Milwaukee,2012/05/17/gid_2012_05_17_milmlb_houmlb_1/,Milwaukee Brewers,mil,104,158,away,22,mil,MIL,Brewers
18,AL,202,Detroit,2012/05/17/gid_2012_05_17_minmlb_detmlb_1/,Detroit Tigers,det,103,116,home,20,det,DET,Tigers
12,AL,202,Minnesota,2012/05/17/gid_2012_05_17_minmlb_detmlb_1/,Minnesota Twins,min,103,142,away,26,min,MIN,Twins
21,AL,201,Toronto,2012/05/17/gid_2012_05_17_nyamlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,18,tor,TOR,Blue Jays
20,AL,201,NY Yankees,2012/05/17/gid_2012_05_17_nyamlb_tormlb_1/,New York Yankees,nya,103,147,away,18,nyy,NYY,Yankees
20,AL,200,Oakland,2012/05/17/gid_2012_05_17_oakmlb_texmlb_1/,Oakland Athletics,oak,103,133,away,19,oak,OAK,Athletics
24,AL,200,Texas,2012/05/17/gid_2012_05_17_oakmlb_texmlb_1/,Texas Rangers,tex,103,140,home,15,tex,TEX,Rangers
15,NL,205,Chi Cubs,2012/05/17/gid_2012_05_17_phimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,23,chc,CHC,Cubs
20,NL,204,Philadelphia,2012/05/17/gid_2012_05_17_phimlb_chnmlb_1/,Philadelphia Phillies,phi,104,143,away,19,phi,PHI,Phillies
23,NL,204,Washington,2012/05/17/gid_2012_05_17_pitmlb_wasmlb_1/,Washington Nationals,was,104,120,home,15,was,WSH,Nationals
18,NL,205,Pittsburgh,2012/05/17/gid_2012_05_17_pitmlb_wasmlb_1/,Pittsburgh Pirates,pit,104,134,away,20,pit,PIT,Pirates
22,AL,202,Cleveland,2012/05/17/gid_2012_05_17_seamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,16,cle,CLE,Indians
16,AL,200,Seattle,2012/05/17/gid_2012_05_17_seamlb_clemlb_1/,Seattle Mariners,sea,103,136,away,24,sea,SEA,Mariners
19,NL,203,San Francisco,2012/05/17/gid_2012_05_17_slnmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,19,sf,SF,Giants
22,NL,205,St. Louis,2012/05/17/gid_2012_05_17_slnmlb_sfnmlb_1/,St. Louis Cardinals,sln,104,138,away,16,stl,STL,Cardinals
18,AL,200,LA Angels,2012/05/18/gid_2012_05_18_anamlb_sdnmlb_1/,Los Angeles Angels,ana,103,108,away,22,ana,LAA,Angels
14,NL,203,San Diego,2012/05/18/gid_2012_05_18_anamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,26,sd,SD,Padres
18,NL,203,Arizona,2012/05/18/gid_2012_05_18_arimlb_kcamlb_1/,Arizona Diamondbacks,ari,104,109,away,22,ari,ARI,D-backs
15,AL,202,Kansas City,2012/05/18/gid_2012_05_18_arimlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,23,kc,KC,Royals
24,AL,201,Tampa Bay,2012/05/18/gid_2012_05_18_atlmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,16,tb,TB,Rays
25,NL,204,Atlanta,2012/05/18/gid_2012_05_18_atlmlb_tbamlb_1/,Atlanta Braves,atl,104,144,away,15,atl,ATL,Braves
26,AL,201,Baltimore,2012/05/18/gid_2012_05_18_balmlb_wasmlb_1/,Baltimore Orioles,bal,103,110,away,14,bal,BAL,Orioles
23,NL,204,Washington,2012/05/18/gid_2012_05_18_balmlb_wasmlb_1/,Washington Nationals,was,104,120,home,16,was,WSH,Nationals
18,AL,201,Boston,2012/05/18/gid_2012_05_18_bosmlb_phimlb_1/,Boston Red Sox,bos,103,111,away,21,bos,BOS,Red Sox
21,NL,204,Philadelphia,2012/05/18/gid_2012_05_18_bosmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,19,phi,PHI,Phillies
15,NL,205,Chi Cubs,2012/05/18/gid_2012_05_18_chamlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,24,chc,CHC,Cubs
19,AL,202,Chi White Sox,2012/05/18/gid_2012_05_18_chamlb_chnmlb_1/,Chicago White Sox,cha,103,145,away,21,cws,CWS,White Sox
19,NL,205,Cincinnati,2012/05/18/gid_2012_05_18_cinmlb_nyamlb_1/,Cincinnati Reds,cin,104,113,away,19,cin,CIN,Reds
21,AL,201,NY Yankees,2012/05/18/gid_2012_05_18_cinmlb_nyamlb_1/,New York Yankees,nya,103,147,home,18,nyy,NYY,Yankees
22,AL,202,Cleveland,2012/05/18/gid_2012_05_18_miamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,17,cle,CLE,Indians
21,NL,204,Miami,2012/05/18/gid_2012_05_18_miamlb_clemlb_1/,Miami Marlins,mia,104,146,away,18,mia,MIA,Marlins
13,AL,202,Minnesota,2012/05/18/gid_2012_05_18_minmlb_milmlb_1/,Minnesota Twins,min,103,142,away,26,min,MIN,Twins
16,NL,205,Milwaukee,2012/05/18/gid_2012_05_18_minmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,23,mil,MIL,Brewers
21,NL,204,NY Mets,2012/05/18/gid_2012_05_18_nynmlb_tormlb_1/,New York Mets,nyn,104,121,away,18,nym,NYM,Mets
22,AL,201,Toronto,2012/05/18/gid_2012_05_18_nynmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,18,tor,TOR,Blue Jays
20,AL,200,Oakland,2012/05/18/gid_2012_05_18_oakmlb_sfnmlb_1/,Oakland Athletics,oak,103,133,away,20,oak,OAK,Athletics
20,NL,203,San Francisco,2012/05/18/gid_2012_05_18_oakmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,19,sf,SF,Giants
19,AL,202,Detroit,2012/05/18/gid_2012_05_18_pitmlb_detmlb_1/,Detroit Tigers,det,103,116,home,20,det,DET,Tigers
18,NL,205,Pittsburgh,2012/05/18/gid_2012_05_18_pitmlb_detmlb_1/,Pittsburgh Pirates,pit,104,134,away,21,pit,PIT,Pirates
15,NL,203,Colorado,2012/05/18/gid_2012_05_18_seamlb_colmlb_1/,Colorado Rockies,col,104,115,home,23,col,COL,Rockies
17,AL,200,Seattle,2012/05/18/gid_2012_05_18_seamlb_colmlb_1/,Seattle Mariners,sea,103,136,away,24,sea,SEA,Mariners
26,NL,203,LA Dodgers,2012/05/18/gid_2012_05_18_slnmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,13,la,LAD,Dodgers
22,NL,205,St. Louis,2012/05/18/gid_2012_05_18_slnmlb_lanmlb_1/,St. Louis Cardinals,sln,104,138,away,17,stl,STL,Cardinals
17,NL,205,Houston,2012/05/18/gid_2012_05_18_texmlb_houmlb_1/,Houston Astros,hou,104,117,home,22,hou,HOU,Astros
25,AL,200,Texas,2012/05/18/gid_2012_05_18_texmlb_houmlb_1/,Texas Rangers,tex,103,140,away,15,tex,TEX,Rangers
18,AL,200,LA Angels,2012/05/19/gid_2012_05_19_anamlb_sdnmlb_1/,Los Angeles Angels,ana,103,108,away,23,ana,LAA,Angels
15,NL,203,San Diego,2012/05/19/gid_2012_05_19_anamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,26,sd,SD,Padres
18,NL,203,Arizona,2012/05/19/gid_2012_05_19_arimlb_kcamlb_1/,Arizona Diamondbacks,ari,104,109,away,23,ari,ARI,D-backs
16,AL,202,Kansas City,2012/05/19/gid_2012_05_19_arimlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,23,kc,KC,Royals
25,AL,201,Tampa Bay,2012/05/19/gid_2012_05_19_atlmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,16,tb,TB,Rays
25,NL,204,Atlanta,2012/05/19/gid_2012_05_19_atlmlb_tbamlb_1/,Atlanta Braves,atl,104,144,away,16,atl,ATL,Braves
27,AL,201,Baltimore,2012/05/19/gid_2012_05_19_balmlb_wasmlb_1/,Baltimore Orioles,bal,103,110,away,14,bal,BAL,Orioles
23,NL,204,Washington,2012/05/19/gid_2012_05_19_balmlb_wasmlb_1/,Washington Nationals,was,104,120,home,17,was,WSH,Nationals
19,AL,201,Boston,2012/05/19/gid_2012_05_19_bosmlb_phimlb_1/,Boston Red Sox,bos,103,111,away,21,bos,BOS,Red Sox
21,NL,204,Philadelphia,2012/05/19/gid_2012_05_19_bosmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,20,phi,PHI,Phillies
15,NL,205,Chi Cubs,2012/05/19/gid_2012_05_19_chamlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,25,chc,CHC,Cubs
20,AL,202,Chi White Sox,2012/05/19/gid_2012_05_19_chamlb_chnmlb_1/,Chicago White Sox,cha,103,145,away,21,cws,CWS,White Sox
20,NL,205,Cincinnati,2012/05/19/gid_2012_05_19_cinmlb_nyamlb_1/,Cincinnati Reds,cin,104,113,away,19,cin,CIN,Reds
21,AL,201,NY Yankees,2012/05/19/gid_2012_05_19_cinmlb_nyamlb_1/,New York Yankees,nya,103,147,home,19,nyy,NYY,Yankees
23,AL,202,Cleveland,2012/05/19/gid_2012_05_19_miamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,17,cle,CLE,Indians
21,NL,204,Miami,2012/05/19/gid_2012_05_19_miamlb_clemlb_1/,Miami Marlins,mia,104,146,away,19,mia,MIA,Marlins
14,AL,202,Minnesota,2012/05/19/gid_2012_05_19_minmlb_milmlb_1/,Minnesota Twins,min,103,142,away,26,min,MIN,Twins
16,NL,205,Milwaukee,2012/05/19/gid_2012_05_19_minmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,24,mil,MIL,Brewers
21,NL,204,NY Mets,2012/05/19/gid_2012_05_19_nynmlb_tormlb_1/,New York Mets,nyn,104,121,away,19,nym,NYM,Mets
23,AL,201,Toronto,2012/05/19/gid_2012_05_19_nynmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,18,tor,TOR,Blue Jays
20,AL,200,Oakland,2012/05/19/gid_2012_05_19_oakmlb_sfnmlb_1/,Oakland Athletics,oak,103,133,away,21,oak,OAK,Athletics
21,NL,203,San Francisco,2012/05/19/gid_2012_05_19_oakmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,19,sf,SF,Giants
19,AL,202,Detroit,2012/05/19/gid_2012_05_19_pitmlb_detmlb_1/,Detroit Tigers,det,103,116,home,21,det,DET,Tigers
19,NL,205,Pittsburgh,2012/05/19/gid_2012_05_19_pitmlb_detmlb_1/,Pittsburgh Pirates,pit,104,134,away,21,pit,PIT,Pirates
15,NL,203,Colorado,2012/05/19/gid_2012_05_19_seamlb_colmlb_1/,Colorado Rockies,col,104,115,home,24,col,COL,Rockies
18,AL,200,Seattle,2012/05/19/gid_2012_05_19_seamlb_colmlb_1/,Seattle Mariners,sea,103,136,away,24,sea,SEA,Mariners
27,NL,203,LA Dodgers,2012/05/19/gid_2012_05_19_slnmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,13,la,LAD,Dodgers
22,NL,205,St. Louis,2012/05/19/gid_2012_05_19_slnmlb_lanmlb_1/,St. Louis Cardinals,sln,104,138,away,18,stl,STL,Cardinals
18,NL,205,Houston,2012/05/19/gid_2012_05_19_texmlb_houmlb_1/,Houston Astros,hou,104,117,home,22,hou,HOU,Astros
25,AL,200,Texas,2012/05/19/gid_2012_05_19_texmlb_houmlb_1/,Texas Rangers,tex,103,140,away,16,tex,TEX,Rangers
18,AL,200,LA Angels,2012/05/20/gid_2012_05_20_anamlb_sdnmlb_1/,Los Angeles Angels,ana,103,108,away,24,ana,LAA,Angels
16,NL,203,San Diego,2012/05/20/gid_2012_05_20_anamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,26,sd,SD,Padres
19,NL,203,Arizona,2012/05/20/gid_2012_05_20_arimlb_kcamlb_1/,Arizona Diamondbacks,ari,104,109,away,23,ari,ARI,D-backs
16,AL,202,Kansas City,2012/05/20/gid_2012_05_20_arimlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,24,kc,KC,Royals
25,AL,201,Tampa Bay,2012/05/20/gid_2012_05_20_atlmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,17,tb,TB,Rays
26,NL,204,Atlanta,2012/05/20/gid_2012_05_20_atlmlb_tbamlb_1/,Atlanta Braves,atl,104,144,away,16,atl,ATL,Braves
27,AL,201,Baltimore,2012/05/20/gid_2012_05_20_balmlb_wasmlb_1/,Baltimore Orioles,bal,103,110,away,15,bal,BAL,Orioles
24,NL,204,Washington,2012/05/20/gid_2012_05_20_balmlb_wasmlb_1/,Washington Nationals,was,104,120,home,17,was,WSH,Nationals
20,AL,201,Boston,2012/05/20/gid_2012_05_20_bosmlb_phimlb_1/,Boston Red Sox,bos,103,111,away,21,bos,BOS,Red Sox
21,NL,204,Philadelphia,2012/05/20/gid_2012_05_20_bosmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,21,phi,PHI,Phillies
15,NL,205,Chi Cubs,2012/05/20/gid_2012_05_20_chamlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,26,chc,CHC,Cubs
21,AL,202,Chi White Sox,2012/05/20/gid_2012_05_20_chamlb_chnmlb_1/,Chicago White Sox,cha,103,145,away,21,cws,CWS,White Sox
21,NL,205,Cincinnati,2012/05/20/gid_2012_05_20_cinmlb_nyamlb_1/,Cincinnati Reds,cin,104,113,away,19,cin,CIN,Reds
21,AL,201,NY Yankees,2012/05/20/gid_2012_05_20_cinmlb_nyamlb_1/,New York Yankees,nya,103,147,home,20,nyy,NYY,Yankees
23,AL,202,Cleveland,2012/05/20/gid_2012_05_20_miamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,18,cle,CLE,Indians
