home_team_errors,note,home_team_hits,game_id,away_team_hits,away_team_runs,home_team_runs,away_team_errors
0,Two out when winning run scored.,9,2015/09/22/gid_2015_09_22_chamlb_detmlb_1/,2,1,2,0
0,,7,2015/09/22/gid_2015_09_22_cinmlb_slnmlb_1/,11,1,3,0
1,,8,2015/09/22/gid_2015_09_22_clemlb_minmlb_1/,6,1,3,0
0,,7,2015/09/22/gid_2015_09_22_milmlb_chnmlb_1/,3,0,4,0
1,,7,2015/09/22/gid_2015_09_22_nyamlb_tormlb_1/,12,6,4,0
2,,8,2015/09/22/gid_2015_09_22_phimlb_miamlb_1/,11,6,2,1
1,,8,2015/09/22/gid_2015_09_22_pitmlb_colmlb_1/,11,6,3,0
1,,7,2015/09/22/gid_2015_09_22_seamlb_kcamlb_1/,13,11,2,1
2,,6,2015/09/22/gid_2015_09_22_sfnmlb_sdnmlb_1/,8,4,2,0
1,,8,2015/09/22/gid_2015_09_22_tbamlb_bosmlb_1/,8,5,2,0
2,,9,2015/09/22/gid_2015_09_22_texmlb_oakmlb_1/,12,8,6,2
1,,9,2015/09/23/gid_2015_09_23_anamlb_houmlb_1/,8,6,5,1
0,,4,2015/09/23/gid_2015_09_23_arimlb_lanmlb_1/,5,1,4,1
0,,10,2015/09/23/gid_2015_09_23_atlmlb_nynmlb_1/,9,6,3,0
0,,6,2015/09/23/gid_2015_09_23_balmlb_wasmlb_1/,8,4,3,0
0,,9,2015/09/23/gid_2015_09_23_chamlb_detmlb_1/,6,4,7,1
0,,13,2015/09/23/gid_2015_09_23_cinmlb_slnmlb_1/,6,2,10,0
0,,8,2015/09/23/gid_2015_09_23_clemlb_minmlb_1/,6,2,4,1
0,,4,2015/09/23/gid_2015_09_23_milmlb_chnmlb_1/,6,4,1,0
0,,8,2015/09/23/gid_2015_09_23_nyamlb_tormlb_1/,6,0,4,1
0,Two out when winning run scored.,13,2015/09/23/gid_2015_09_23_phimlb_miamlb_1/,6,3,4,3
0,,12,2015/09/23/gid_2015_09_23_pitmlb_colmlb_1/,19,13,7,0
0,One out when winning run scored.,12,2015/09/23/gid_2015_09_23_seamlb_kcamlb_1/,8,3,4,0
1,Two out when winning run scored.,11,2015/09/23/gid_2015_09_23_sfnmlb_sdnmlb_1/,4,4,5,0
1,,7,2015/09/23/gid_2015_09_23_tbamlb_bosmlb_1/,14,6,2,1
2,,6,2015/09/23/gid_2015_09_23_texmlb_oakmlb_1/,11,10,3,0
0,,9,2015/09/24/gid_2015_09_24_arimlb_lanmlb_1/,7,3,6,2
0,,10,2015/09/24/gid_2015_09_24_balmlb_wasmlb_1/,7,5,4,0
0,,7,2015/09/24/gid_2015_09_24_chamlb_nyamlb_1/,11,2,3,0
0,,11,2015/09/24/gid_2015_09_24_clemlb_minmlb_1/,9,6,3,0
1,,12,2015/09/24/gid_2015_09_24_milmlb_slnmlb_1/,9,3,7,0
0,,11,2015/09/24/gid_2015_09_24_nynmlb_cinmlb_1/,12,6,4,0
0,,4,2015/09/24/gid_2015_09_24_phimlb_miamlb_1/,5,0,1,1
0,,8,2015/09/24/gid_2015_09_24_pitmlb_colmlb_1/,12,5,4,3
0,,15,2015/09/24/gid_2015_09_24_seamlb_kcamlb_1/,8,4,10,2
0,One out when winning run scored.,6,2015/09/24/gid_2015_09_24_sfnmlb_sdnmlb_1/,13,4,5,0
0,,5,2015/09/24/gid_2015_09_24_tbamlb_bosmlb_1/,11,4,2,0
2,,7,2015/09/24/gid_2015_09_24_texmlb_oakmlb_1/,13,8,1,2
0,,6,2015/09/25/gid_2015_09_25_arimlb_sdnmlb_1/,6,6,3,1
0,,20,2015/09/25/gid_2015_09_25_atlmlb_miamlb_1/,16,11,12,1
1,,9,2015/09/25/gid_2015_09_25_balmlb_bosmlb_1/,2,0,7,0
1,,6,2015/09/25/gid_2015_09_25_chamlb_nyamlb_1/,9,5,2,0
0,,1,2015/09/25/gid_2015_09_25_clemlb_kcamlb_1/,8,6,0,1
0,,9,2015/09/25/gid_2015_09_25_lanmlb_colmlb_1/,9,4,7,2
1,,9,2015/09/25/gid_2015_09_25_milmlb_slnmlb_1/,9,4,3,1
3,,13,2015/09/25/gid_2015_09_25_minmlb_detmlb_1/,2,4,6,0
1,,11,2015/09/25/gid_2015_09_25_nynmlb_cinmlb_1/,14,12,5,0
0,,7,2015/09/25/gid_2015_09_25_phimlb_wasmlb_1/,10,8,2,1
0,,7,2015/09/25/gid_2015_09_25_pitmlb_chnmlb_1/,7,3,2,0
1,,14,2015/09/25/gid_2015_09_25_seamlb_anamlb_1/,9,4,8,0
0,,9,2015/09/25/gid_2015_09_25_sfnmlb_oakmlb_1/,10,4,5,0
0,,10,2015/09/25/gid_2015_09_25_tbamlb_tormlb_1/,5,3,5,0
3,,11,2015/09/25/gid_2015_09_25_texmlb_houmlb_1/,13,6,2,2
0,,7,2015/09/26/gid_2015_09_26_arimlb_sdnmlb_1/,4,0,3,0
1,,9,2015/09/26/gid_2015_09_26_atlmlb_miamlb_1/,5,2,6,1
0,,8,2015/09/26/gid_2015_09_26_balmlb_bosmlb_1/,5,0,8,3
0,,7,2015/09/26/gid_2015_09_26_chamlb_nyamlb_1/,3,1,2,0
1,,7,2015/09/26/gid_2015_09_26_clemlb_kcamlb_1/,12,9,5,0
0,None out when winning run scored.,16,2015/09/26/gid_2015_09_26_lanmlb_colmlb_1/,9,6,8,1
0,,8,2015/09/26/gid_2015_09_26_milmlb_slnmlb_1/,7,1,5,1
1,,11,2015/09/26/gid_2015_09_26_minmlb_detmlb_1/,10,6,2,0
1,,13,2015/09/26/gid_2015_09_26_nynmlb_cinmlb_1/,10,10,2,1
0,One out when winning run scored.,10,2015/09/26/gid_2015_09_26_phimlb_wasmlb_1/,6,1,2,1
1,,4,2015/09/26/gid_2015_09_26_pitmlb_chnmlb_1/,10,4,0,0
0,None out when winning run scored.,9,2015/09/26/gid_2015_09_26_seamlb_anamlb_1/,6,2,3,1
0,,11,2015/09/26/gid_2015_09_26_sfnmlb_oakmlb_1/,19,14,10,1
3,,12,2015/09/26/gid_2015_09_26_tbamlb_tormlb_1/,9,8,10,0
0,,10,2015/09/26/gid_2015_09_26_texmlb_houmlb_1/,12,7,9,1
0,,5,2015/09/27/gid_2015_09_27_arimlb_sdnmlb_1/,9,4,2,0
0,,11,2015/09/27/gid_2015_09_27_atlmlb_miamlb_1/,10,5,9,3
1,,8,2015/09/27/gid_2015_09_27_balmlb_bosmlb_1/,5,0,2,1
1,,13,2015/09/27/gid_2015_09_27_chamlb_nyamlb_1/,7,1,6,3
0,,9,2015/09/27/gid_2015_09_27_clemlb_kcamlb_1/,2,0,3,0
1,,15,2015/09/27/gid_2015_09_27_lanmlb_colmlb_1/,14,5,12,0
1,,10,2015/09/27/gid_2015_09_27_milmlb_slnmlb_1/,9,8,4,1
1,,7,2015/09/27/gid_2015_09_27_minmlb_detmlb_1/,11,7,1,0
3,,7,2015/09/27/gid_2015_09_27_nynmlb_cinmlb_1/,12,8,1,1
2,,9,2015/09/27/gid_2015_09_27_phimlb_wasmlb_1/,15,12,5,1
0,,9,2015/09/27/gid_2015_09_27_pitmlb_chnmlb_1/,1,0,4,0
0,,9,2015/09/27/gid_2015_09_27_seamlb_anamlb_1/,6,2,3,0
1,,8,2015/09/27/gid_2015_09_27_sfnmlb_oakmlb_1/,11,5,4,1
1,Two out when winning run scored.,10,2015/09/27/gid_2015_09_27_tbamlb_tormlb_1/,6,4,5,0
0,,8,2015/09/27/gid_2015_09_27_texmlb_houmlb_1/,3,2,4,1
0,,9,2015/09/28/gid_2015_09_28_bosmlb_nyamlb_1/,10,5,1,1
0,,12,2015/09/28/gid_2015_09_28_cinmlb_wasmlb_1/,3,1,5,1
1,,10,2015/09/28/gid_2015_09_28_detmlb_texmlb_1/,12,7,4,0
0,,4,2015/09/28/gid_2015_09_28_houmlb_seamlb_1/,7,3,2,0
0,None out when winning run scored.,4,2015/09/28/gid_2015_09_28_kcamlb_chnmlb_1/,4,0,1,0
0,Two out when winning run scored.,9,2015/09/28/gid_2015_09_28_lanmlb_sfnmlb_1/,9,2,3,0
0,,6,2015/09/28/gid_2015_09_28_minmlb_clemlb_1/,8,4,2,0
2,None out when winning run scored.,7,2015/09/28/gid_2015_09_28_oakmlb_anamlb_1/,7,4,5,2
1,,6,2015/09/28/gid_2015_09_28_slnmlb_pitmlb_1/,6,3,0,1
0,,4,2015/09/28/gid_2015_09_28_tormlb_balmlb_1/,10,4,3,0
1,,7,2015/09/29/gid_2015_09_29_bosmlb_nyamlb_1/,11,10,4,1
2,,3,2015/09/29/gid_2015_09_29_chnmlb_cinmlb_1/,8,4,1,2
2,One out when winning run scored.,7,2015/09/29/gid_2015_09_29_colmlb_arimlb_1/,9,3,4,0
0,,9,2015/09/29/gid_2015_09_29_detmlb_texmlb_1/,9,6,7,4
1,,9,2015/09/29/gid_2015_09_29_houmlb_seamlb_1/,8,4,6,2
0,,10,2015/09/29/gid_2015_09_29_kcamlb_chamlb_1/,9,2,4,0
2,,1,2015/09/29/gid_2015_09_29_lanmlb_sfnmlb_1/,11,8,0,0
1,,6,2015/09/29/gid_2015_09_29_miamlb_tbamlb_1/,9,2,4,1
0,,9,2015/09/29/gid_2015_09_29_milmlb_sdnmlb_1/,7,4,3,1
0,(rain)  with 0 out in the top of the 1st and ,0,2015/09/29/gid_2015_09_29_minmlb_clemlb_1/,0,0,0,0
1,,12,2015/09/29/gid_2015_09_29_nynmlb_phimlb_1/,9,3,4,0
0,,14,2015/09/29/gid_2015_09_29_oakmlb_anamlb_1/,6,1,8,0
0,,0,2015/09/29/gid_2015_09_29_tormlb_balmlb_1/,0,0,0,0
0,,5,2015/09/29/gid_2015_09_29_wasmlb_atlmlb_1/,7,1,2,0
1,,12,2015/09/30/gid_2015_09_30_bosmlb_nyamlb_1/,12,9,5,0
0,,4,2015/09/30/gid_2015_09_30_chnmlb_cinmlb_1/,16,10,3,0
0,,8,2015/09/30/gid_2015_09_30_colmlb_arimlb_1/,5,1,3,1
0,,9,2015/09/30/gid_2015_09_30_detmlb_texmlb_1/,12,2,6,1
1,,12,2015/09/30/gid_2015_09_30_houmlb_seamlb_1/,14,7,6,4
2,,13,2015/09/30/gid_2015_09_30_kcamlb_chamlb_1/,7,5,3,1
0,,8,2015/09/30/gid_2015_09_30_lanmlb_sfnmlb_1/,2,0,5,0
0,,10,2015/09/30/gid_2015_09_30_miamlb_tbamlb_1/,9,4,6,0
1,,6,2015/09/30/gid_2015_09_30_milmlb_sdnmlb_1/,13,5,0,0
0,,8,2015/09/30/gid_2015_09_30_minmlb_clemlb_1/,10,7,1,0
0,,12,2015/09/30/gid_2015_09_30_minmlb_clemlb_2/,5,2,10,2
1,,8,2015/09/30/gid_2015_09_30_nynmlb_phimlb_1/,6,5,7,0
4,,13,2015/09/30/gid_2015_09_30_oakmlb_anamlb_1/,6,8,7,2
0,,9,2015/09/30/gid_2015_09_30_slnmlb_pitmlb_1/,8,2,8,1
0,,6,2015/09/30/gid_2015_09_30_slnmlb_pitmlb_2/,12,11,1,0
4,,7,2015/09/30/gid_2015_09_30_tormlb_balmlb_1/,18,15,2,0
0,,11,2015/09/30/gid_2015_09_30_tormlb_balmlb_2/,5,1,8,0
0,,6,2015/09/30/gid_2015_09_30_wasmlb_atlmlb_1/,6,0,2,0
0,,8,2015/10/01/gid_2015_10_01_anamlb_texmlb_1/,4,3,5,0
0,,8,2015/10/01/gid_2015_10_01_bosmlb_nyamlb_1/,7,1,4,0
0,,12,2015/10/01/gid_2015_10_01_chnmlb_cinmlb_1/,8,5,3,2
0,,12,2015/10/01/gid_2015_10_01_colmlb_arimlb_1/,12,6,8,0
1,,8,2015/10/01/gid_2015_10_01_kcamlb_chamlb_1/,13,6,4,1
0,,5,2015/10/01/gid_2015_10_01_lanmlb_sfnmlb_1/,6,3,2,1
2,,16,2015/10/01/gid_2015_10_01_miamlb_tbamlb_1/,4,1,4,0
0,,6,2015/10/01/gid_2015_10_01_milmlb_sdnmlb_1/,7,1,3,0
1,,7,2015/10/01/gid_2015_10_01_minmlb_clemlb_1/,5,4,2,0
0,,5,2015/10/01/gid_2015_10_01_nynmlb_phimlb_1/,6,0,3,0
0,,8,2015/10/01/gid_2015_10_01_tormlb_balmlb_1/,9,4,6,0
1,,7,2015/10/01/gid_2015_10_01_wasmlb_atlmlb_1/,6,3,0,1
0,,3,2015/10/02/gid_2015_10_02_anamlb_texmlb_1/,6,2,1,2
0,,12,2015/10/02/gid_2015_10_02_bosmlb_clemlb_1/,5,2,8,0
2,,4,2015/10/02/gid_2015_10_02_chnmlb_milmlb_1/,10,6,1,2
2,One out when winning run scored.,7,2015/10/02/gid_2015_10_02_cinmlb_pitmlb_1/,11,4,6,1
0,,8,2015/10/02/gid_2015_10_02_colmlb_sfnmlb_1/,9,9,3,1
0,,5,2015/10/02/gid_2015_10_02_detmlb_chamlb_1/,5,1,2,0
4,,11,2015/10/02/gid_2015_10_02_houmlb_arimlb_1/,19,21,5,2
3,,6,2015/10/02/gid_2015_10_02_kcamlb_minmlb_1/,7,3,1,0
2,,7,2015/10/02/gid_2015_10_02_oakmlb_seamlb_1/,11,4,2,0
0,,8,2015/10/02/gid_2015_10_02_sdnmlb_lanmlb_1/,6,2,6,1
0,,9,2015/10/02/gid_2015_10_02_slnmlb_atlmlb_1/,5,0,4,2
0,,6,2015/10/02/gid_2015_10_02_tormlb_tbamlb_1/,17,8,4,0
1,,13,2015/10/03/gid_2015_10_03_anamlb_texmlb_1/,17,11,10,2
0,,8,2015/10/03/gid_2015_10_03_bosmlb_clemlb_1/,3,0,2,0
2,,2,2015/10/03/gid_2015_10_03_chnmlb_milmlb_1/,8,1,0,0
1,,4,2015/10/03/gid_2015_10_03_cinmlb_pitmlb_1/,6,3,1,0
0,,5,2015/10/03/gid_2015_10_03_colmlb_sfnmlb_1/,7,2,3,0
0,Two out when winning run scored.,8,2015/10/03/gid_2015_10_03_detmlb_chamlb_1/,8,3,4,2
1,,7,2015/10/03/gid_2015_10_03_houmlb_arimlb_1/,11,6,2,0
3,,6,2015/10/03/gid_2015_10_03_kcamlb_minmlb_1/,9,5,1,0
2,,9,2015/10/03/gid_2015_10_03_miamlb_phimlb_1/,13,7,6,3
0,,8,2015/10/03/gid_2015_10_03_miamlb_phimlb_2/,11,5,2,0
1,,15,2015/10/03/gid_2015_10_03_nyamlb_balmlb_1/,6,2,9,0
0,,7,2015/10/03/gid_2015_10_03_nyamlb_balmlb_2/,6,3,4,1
0,,11,2015/10/03/gid_2015_10_03_oakmlb_seamlb_1/,13,7,5,3
0,,5,2015/10/03/gid_2015_10_03_sdnmlb_lanmlb_1/,5,1,2,0
0,(rain)  with 0 out in the top of the 1st and ,0,2015/10/03/gid_2015_10_03_slnmlb_atlmlb_1/,0,0,0,0
0,Two out when winning run scored.,5,2015/10/03/gid_2015_10_03_tormlb_tbamlb_1/,8,3,4,0
0,,5,2015/10/03/gid_2015_10_03_wasmlb_nynmlb_1/,4,3,1,1
1,,0,2015/10/03/gid_2015_10_03_wasmlb_nynmlb_2/,5,2,0,1
1,,10,2015/10/04/gid_2015_10_04_anamlb_texmlb_1/,3,2,9,0
0,,10,2015/10/04/gid_2015_10_04_bosmlb_clemlb_1/,7,1,3,1
0,,3,2015/10/04/gid_2015_10_04_chnmlb_milmlb_1/,7,3,1,0
0,,13,2015/10/04/gid_2015_10_04_cinmlb_pitmlb_1/,6,0,4,0
1,,12,2015/10/04/gid_2015_10_04_colmlb_sfnmlb_1/,9,7,3,0
0,,3,2015/10/04/gid_2015_10_04_detmlb_chamlb_1/,8,6,0,1
0,,11,2015/10/04/gid_2015_10_04_houmlb_arimlb_1/,11,3,5,1
0,,7,2015/10/04/gid_2015_10_04_kcamlb_minmlb_1/,10,6,1,1
1,,10,2015/10/04/gid_2015_10_04_miamlb_phimlb_1/,8,2,7,0
0,,12,2015/10/04/gid_2015_10_04_nyamlb_balmlb_1/,10,4,9,0
0,,6,2015/10/04/gid_2015_10_04_oakmlb_seamlb_1/,6,2,3,1
0,,9,2015/10/04/gid_2015_10_04_sdnmlb_lanmlb_1/,7,3,6,0
2,,8,2015/10/04/gid_2015_10_04_slnmlb_atlmlb_1/,3,0,6,0
0,,11,2015/10/04/gid_2015_10_04_slnmlb_atlmlb_2/,4,0,2,0
0,,13,2015/10/04/gid_2015_10_04_tormlb_tbamlb_1/,9,3,12,2
0,,5,2015/10/04/gid_2015_10_04_wasmlb_nynmlb_1/,2,0,1,0
0,,3,2015/10/06/gid_2015_10_06_houmlb_nyamlb_1/,5,3,0,0
1,,5,2015/10/07/gid_2015_10_07_chnmlb_pitmlb_1/,7,4,0,0
0,,6,2015/10/08/gid_2015_10_08_houmlb_kcamlb_1/,11,5,2,0
1,,6,2015/10/08/gid_2015_10_08_texmlb_tormlb_1/,5,5,3,0
0,,6,2015/10/09/gid_2015_10_09_chnmlb_slnmlb_1/,3,0,4,0
0,,11,2015/10/09/gid_2015_10_09_houmlb_kcamlb_1/,8,4,5,0
0,,7,2015/10/09/gid_2015_10_09_nynmlb_lanmlb_1/,5,3,1,0
1,,8,2015/10/09/gid_2015_10_09_texmlb_tormlb_1/,11,6,4,1
2,,6,2015/10/10/gid_2015_10_10_chnmlb_slnmlb_1/,6,6,3,0
0,,7,2015/10/10/gid_2015_10_10_nynmlb_lanmlb_1/,5,2,5,0
1,,8,2015/10/11/gid_2015_10_11_kcamlb_houmlb_1/,7,2,4,0
1,,5,2015/10/11/gid_2015_10_11_tormlb_texmlb_1/,9,5,1,1
1,,9,2015/10/12/gid_2015_10_12_kcamlb_houmlb_1/,8,9,6,0
1,,13,2015/10/12/gid_2015_10_12_lanmlb_nynmlb_1/,13,7,13,0
1,,13,2015/10/12/gid_2015_10_12_slnmlb_chnmlb_1/,8,6,8,0
0,,11,2015/10/12/gid_2015_10_12_tormlb_texmlb_1/,12,8,4,0
0,,3,2015/10/13/gid_2015_10_13_lanmlb_nynmlb_1/,7,3,1,0
1,,8,2015/10/13/gid_2015_10_13_slnmlb_chnmlb_1/,8,4,6,0
0,,8,2015/10/14/gid_2015_10_14_houmlb_kcamlb_1/,2,2,7,0
1,,7,2015/10/14/gid_2015_10_14_texmlb_tormlb_1/,8,3,6,3
1,,6,2015/10/15/gid_2015_10_15_nynmlb_lanmlb_1/,7,3,2,1
1,,8,2015/10/16/gid_2015_10_16_tormlb_kcamlb_1/,3,0,5,1
1,,8,2015/10/17/gid_2015_10_17_chnmlb_nynmlb_1/,5,2,4,0
0,,8,2015/10/17/gid_2015_10_17_tormlb_kcamlb_1/,10,3,6,0
0,,5,2015/10/18/gid_2015_10_18_chnmlb_nynmlb_1/,5,1,4,0
0,,11,2015/10/19/gid_2015_10_19_kcamlb_tormlb_1/,15,8,11,0
0,,7,2015/10/20/gid_2015_10_20_kcamlb_tormlb_1/,15,14,2,0
1,,5,2015/10/20/gid_2015_10_20_nynmlb_chnmlb_1/,11,5,2,0
0,,8,2015/10/21/gid_2015_10_21_kcamlb_tormlb_1/,4,1,7,0
0,,6,2015/10/21/gid_2015_10_21_nynmlb_chnmlb_1/,11,8,3,0
0,,9,2015/10/23/gid_2015_10_23_tormlb_kcamlb_1/,7,3,4,0
1,One out when winning run scored.,11,2015/10/27/gid_2015_10_27_nynmlb_kcamlb_1/,11,4,5,1
0,,10,2015/10/28/gid_2015_10_28_nynmlb_kcamlb_1/,2,1,7,1
0,,12,2015/10/30/gid_2015_10_30_kcamlb_nynmlb_1/,7,3,9,0
2,,6,2015/10/31/gid_2015_10_31_kcamlb_nynmlb_1/,9,5,3,0
2,,4,2015/11/01/gid_2015_11_01_kcamlb_nynmlb_1/,10,7,2,1
1,Game called (mercy)  with 2 out in the bottom,11,2016/02/11/gid_2016_02_11_phiint_ausint_1/,4,1,11,3
3,,3,2016/02/11/gid_2016_02_11_rsaint_nzlint_1/,9,7,1,0
2,Game called (mercy)  with 1 out in the bottom,13,2016/02/12/gid_2016_02_12_phiint_nzlint_1/,11,7,17,2
1,,7,2016/02/12/gid_2016_02_12_rsaint_ausint_1/,6,1,4,1
1,,5,2016/02/13/gid_2016_02_13_rsaint_nzlint_1/,11,9,2,0
1,,17,2016/02/14/gid_2016_02_14_rsaint_ausint_1/,7,5,12,1
1,,9,2016/02/28/gid_2016_02_28_utabbc_phimlb_1/,6,3,8,0
0,,10,2016/02/29/gid_2016_02_29_bocbbc_bosmlb_1/,4,0,6,1
0,,13,2016/02/29/gid_2016_02_29_flsbbc_detmlb_1/,3,2,7,2
1,,10,2016/02/29/gid_2016_02_29_neubbc_bosmlb_2/,6,3,8,2
1,Game called (tied) after the bottom of the 10,11,2016/03/01/gid_2016_03_01_balmlb_atlmlb_1/,7,4,4,1
1,,10,2016/03/01/gid_2016_03_01_cinmlb_clemlb_1/,12,6,5,3
0,,6,2016/03/01/gid_2016_03_01_pitmlb_detmlb_1/,10,4,2,0
0,,5,2016/03/01/gid_2016_03_01_tormlb_phimlb_1/,8,5,3,2
0,,15,2016/03/01/gid_2016_03_01_uarbbc_arimlb_1/,11,5,12,2
0,,10,2016/03/01/gid_2016_03_01_umibbc_miamlb_1/,5,1,5,0
1,,9,2016/03/02/gid_2016_03_02_anamlb_sfnmlb_1/,4,1,4,1
1,,6,2016/03/02/gid_2016_03_02_arimlb_colmlb_1/,13,6,3,0
0,,7,2016/03/02/gid_2016_03_02_atlmlb_balmlb_1/,14,11,4,0
2,Game called (tied) after the bottom of the 9t,9,2016/03/02/gid_2016_03_02_clemlb_cinmlb_1/,8,4,4,2
0,Two out when winning run scored.,13,2016/03/02/gid_2016_03_02_detmlb_nyamlb_1/,12,9,10,1
2,,6,2016/03/02/gid_2016_03_02_detmlb_pitmlb_1/,10,10,3,1
1,,11,2016/03/02/gid_2016_03_02_falbbc_slnmlb_1/,7,6,13,1
1,,11,2016/03/02/gid_2016_03_02_minmlb_bosmlb_1/,11,7,4,0
0,Game called (tied) after the bottom of the 9t,8,2016/03/02/gid_2016_03_02_phimlb_tormlb_1/,8,4,4,1
1,,12,2016/03/02/gid_2016_03_02_sdnmlb_seamlb_1/,4,0,7,2
1,,4,2016/03/02/gid_2016_03_02_texmlb_kcamlb_1/,13,6,2,0
0,,10,2016/03/02/gid_2016_03_02_uwmbbc_milmlb_1/,8,2,11,0
2,,9,2016/03/02/gid_2016_03_02_wasmlb_tbamlb_1/,10,6,2,2
3,,17,2016/03/03/gid_2016_03_03_balmlb_tbamlb_1/,5,3,10,0
1,,10,2016/03/03/gid_2016_03_03_bosmlb_minmlb_1/,8,6,5,1
1,,12,2016/03/03/gid_2016_03_03_chamlb_lanmlb_1/,3,1,6,0
0,,4,2016/03/03/gid_2016_03_03_chnmlb_milmlb_1/,7,1,2,1
0,,4,2016/03/03/gid_2016_03_03_cinmlb_clemlb_1/,14,9,1,1
0,,10,2016/03/03/gid_2016_03_03_colmlb_arimlb_1/,10,6,5,1
2,,8,2016/03/03/gid_2016_03_03_detmlb_atlmlb_1/,9,8,2,0
2,,9,2016/03/03/gid_2016_03_03_houmlb_phimlb_1/,8,3,2,1
1,,11,2016/03/03/gid_2016_03_03_miamlb_slnmlb_1/,8,3,4,1
0,,13,2016/03/03/gid_2016_03_03_milmlb_sfnmlb_1/,14,8,7,1
0,,12,2016/03/03/gid_2016_03_03_nynmlb_wasmlb_1/,7,4,9,0
0,,17,2016/03/03/gid_2016_03_03_oakmlb_anamlb_1/,8,2,8,1
2,,6,2016/03/03/gid_2016_03_03_phimlb_nyamlb_1/,15,13,4,0
2,,9,2016/03/03/gid_2016_03_03_seamlb_sdnmlb_1/,11,6,5,1
1,,6,2016/03/03/gid_2016_03_03_texmlb_kcamlb_1/,16,10,0,2
0,,11,2016/03/03/gid_2016_03_03_tormlb_pitmlb_1/,12,10,8,0
1,,5,2016/03/04/gid_2016_03_04_anamlb_chnmlb_1/,6,0,3,1
2,Two out when winning run scored.,13,2016/03/04/gid_2016_03_04_atlmlb_phimlb_1/,14,11,12,0
0,,7,2016/03/04/gid_2016_03_04_balmlb_tormlb_1/,9,3,4,1
0,Game called (tied) after the bottom of the 9t,9,2016/03/04/gid_2016_03_04_clemlb_chamlb_1/,8,5,5,2
1,,12,2016/03/04/gid_2016_03_04_colmlb_oakmlb_1/,9,4,9,0
0,,6,2016/03/04/gid_2016_03_04_kcamlb_sdnmlb_1/,6,1,3,0
0,Game called (tied) after the bottom of the 9t,10,2016/03/04/gid_2016_03_04_lanmlb_texmlb_1/,7,3,3,1
2,Game called (tied) after the bottom of the 9t,8,2016/03/04/gid_2016_03_04_miamlb_nynmlb_1/,10,4,4,1
0,Game called (tied) after the bottom of the 9t,12,2016/03/04/gid_2016_03_04_minmlb_pitmlb_1/,9,2,2,1
1,,2,2016/03/04/gid_2016_03_04_nyamlb_detmlb_1/,6,0,3,0
0,,10,2016/03/04/gid_2016_03_04_oakmlb_arimlb_1/,5,3,6,2
1,,9,2016/03/04/gid_2016_03_04_seamlb_milmlb_1/,7,2,5,1
1,,7,2016/03/04/gid_2016_03_04_sfnmlb_cinmlb_1/,7,4,3,0
0,,10,2016/03/04/gid_2016_03_04_slnmlb_houmlb_1/,11,3,6,0
1,,10,2016/03/04/gid_2016_03_04_tbamlb_bosmlb_1/,9,2,7,1
1,One out when winning run scored.,11,2016/03/04/gid_2016_03_04_wasmlb_miamlb_1/,5,4,5,2
1,,12,2016/03/05/gid_2016_03_05_anamlb_seamlb_1/,12,9,7,0
3,,12,2016/03/05/gid_2016_03_05_arimlb_lanmlb_1/,6,2,7,0
1,,16,2016/03/05/gid_2016_03_05_balmlb_minmlb_1/,6,2,13,5
0,,10,2016/03/05/gid_2016_03_05_bosmlb_nyamlb_1/,5,4,6,0
0,,12,2016/03/05/gid_2016_03_05_chamlb_kcamlb_1/,15,7,6,0
2,,5,2016/03/05/gid_2016_03_05_cinmlb_chnmlb_1/,8,4,2,0
0,,9,2016/03/05/gid_2016_03_05_detmlb_wasmlb_1/,9,4,8,1
0,Game called (tied) after the bottom of the 9t,9,2016/03/05/gid_2016_03_05_milmlb_oakmlb_1/,12,8,8,1
0,,4,2016/03/05/gid_2016_03_05_nynmlb_houmlb_1/,12,3,1,2
2,,10,2016/03/05/gid_2016_03_05_phimlb_tormlb_1/,10,6,9,3
1,,11,2016/03/05/gid_2016_03_05_pitmlb_atlmlb_1/,13,9,6,0
0,,11,2016/03/05/gid_2016_03_05_sdnmlb_colmlb_1/,9,5,9,1
0,,9,2016/03/05/gid_2016_03_05_sfnmlb_clemlb_1/,8,6,2,0
3,,10,2016/03/05/gid_2016_03_05_slnmlb_miamlb_1/,8,3,2,2
0,,6,2016/03/05/gid_2016_03_05_tbamlb_balmlb_1/,17,10,6,3
0,,6,2016/03/05/gid_2016_03_05_texmlb_sfnmlb_1/,16,7,5,0
1,,9,2016/03/06/gid_2016_03_06_atlmlb_nynmlb_1/,13,5,7,2
2,,14,2016/03/06/gid_2016_03_06_balmlb_bosmlb_1/,10,7,8,0
1,,12,2016/03/06/gid_2016_03_06_chnmlb_arimlb_1/,5,3,8,2
0,None out when winning run scored.,11,2016/03/06/gid_2016_03_06_clemlb_milmlb_1/,6,5,6,0
1,,8,2016/03/06/gid_2016_03_06_colmlb_cinmlb_1/,11,9,3,0
1,,11,2016/03/06/gid_2016_03_06_houmlb_pitmlb_1/,15,11,8,1
2,,7,2016/03/06/gid_2016_03_06_kcamlb_anamlb_1/,9,6,1,0
1,,5,2016/03/06/gid_2016_03_06_lanmlb_sfnmlb_1/,11,5,2,1
1,,9,2016/03/06/gid_2016_03_06_miamlb_detmlb_1/,5,2,9,1
3,,7,2016/03/06/gid_2016_03_06_minmlb_tbamlb_1/,5,5,4,1
