stadiumID,sun_endCivilTwilight,venue_w_chan_loc,sunRise,sunSet,sun_upperTransit,gameID,name,location,sun_beginCivilTwilight
2856,6:55 a.m.,USFL0419,7:18 a.m.,7:36 p.m.,1:27 p.m.,2013/03/26/gid_2013_03_26_slnmlb_nynmlb_1/,Tradition Field,"Port St. Lucie, FL",7:59 p.m.
2700,7:05 a.m.,USFL0084,7:28 a.m.,7:46 p.m.,1:37 p.m.,2013/03/26/gid_2013_03_26_tbamlb_phimlb_1/,Bright House Field,"Clearwater, FL",8:09 p.m.
2520,6:54 a.m.,USFL0237,7:17 a.m.,7:35 p.m.,1:26 p.m.,2013/03/26/gid_2013_03_26_wasmlb_miamlb_1/,Roger Dean Stadium,"Jupiter, FL",7:58 p.m.
2513,6:55 a.m.,USFL0579,7:18 a.m.,7:38 p.m.,1:28 p.m.,2013/03/27/gid_2013_03_27_atlmlb_wasmlb_1/,Space Coast Stadium,"Viera, FL",8:01 p.m.
2603,5:58 a.m. S,USAZ0229,6:23 a.m. S,6:46 p.m. S,12:35 p.m. S,2013/03/27/gid_2013_03_27_chnmlb_kcamlb_1/,Surprise Stadium,"Surprise, AZ",7:11 p.m. S
3809,5:58 a.m. S,USAZ0083,6:23 a.m. S,6:46 p.m. S,12:34 p.m. S,2013/03/27/gid_2013_03_27_clemlb_chamlb_1/,Camelback Ranch,"Glendale, AZ",7:11 p.m. S
2524,5:57 a.m. S,USAZ0166,6:22 a.m. S,6:45 p.m. S,12:34 p.m. S,2013/03/27/gid_2013_03_27_colmlb_oakmlb_1/,Phoenix Municipal Stadium,"Phoenix, AZ",7:10 p.m. S
2856,6:54 a.m.,USFL0419,7:17 a.m.,7:36 p.m.,1:26 p.m.,2013/03/27/gid_2013_03_27_houmlb_nynmlb_1/,Tradition Field,"Port St. Lucie, FL",8:00 p.m.
2518,5:57 a.m. S,USAZ0166,6:22 a.m. S,6:45 p.m. S,12:34 p.m. S,2013/03/27/gid_2013_03_27_kcamlb_milmlb_1/,Maryvale Baseball Park,"Phoenix, AZ",7:10 p.m. S
2530,5:58 a.m. S,USAZ0162,6:23 a.m. S,6:46 p.m. S,12:34 p.m. S,2013/03/27/gid_2013_03_27_lanmlb_seamlb_1/,Peoria Stadium,"Peoria, AZ",7:11 p.m. S
4309,7:00 a.m.,USFL0152,7:23 a.m.,7:42 p.m.,1:33 p.m.,2013/03/27/gid_2013_03_27_miamlb_bosmlb_1/,JetBlue Park,"Ft. Myers, FL",8:05 p.m.
2526,7:03 a.m.,USFL0047,7:26 a.m.,7:45 p.m.,1:36 p.m.,2013/03/27/gid_2013_03_27_minmlb_pitmlb_1/,McKechnie Field,"Bradenton, FL",8:09 p.m.
2508,7:03 a.m.,USFL0446,7:26 a.m.,7:45 p.m.,1:35 p.m.,2013/03/27/gid_2013_03_27_nyamlb_balmlb_1/,Ed Smith Stadium,"Sarasota, FL",8:09 p.m.
2511,7:00 a.m.,USFL0267,7:23 a.m.,7:43 p.m.,1:33 p.m.,2013/03/27/gid_2013_03_27_phimlb_detmlb_1/,Joker Marchant Stadium,"Lakeland, FL",8:07 p.m.
3834,5:58 a.m. S,USAZ0087,6:23 a.m. S,6:46 p.m. S,12:35 p.m. S,2013/03/27/gid_2013_03_27_sdnmlb_cinmlb_1/,Goodyear Ballpark,"Goodyear, AZ",7:11 p.m. S
4249,5:57 a.m. S,USAZ0207,6:22 a.m. S,6:45 p.m. S,12:33 p.m. S,2013/03/27/gid_2013_03_27_sfnmlb_arimlb_1/,Salt River Fields at Talking Stick,"Scottsdale, AZ",7:10 p.m. S
2500,5:57 a.m. S,USAZ0233,6:22 a.m. S,6:45 p.m. S,12:33 p.m. S,2013/03/27/gid_2013_03_27_texmlb_anamlb_1/,Tempe Diablo Stadium,"Tempe, AZ",7:10 p.m. S
2534,7:01 a.m.,USFL0415,7:24 a.m.,7:43 p.m.,1:33 p.m.,2013/03/27/gid_2013_03_27_tormlb_tbamlb_1/,Charlotte Sports Park,"Port Charlotte, FL",8:06 p.m.
2520,6:53 a.m.,USFL0237,7:16 a.m.,7:35 p.m.,1:26 p.m.,2013/03/27/gid_2013_03_27_wasmlb_slnmlb_1/,Roger Dean Stadium,"Jupiter, FL",7:59 p.m.
2603,5:57 a.m. S,USAZ0229,6:22 a.m. S,6:47 p.m. S,12:34 p.m. S,2013/03/28/gid_2013_03_28_arimlb_texmlb_1/,Surprise Stadium,"Surprise, AZ",7:12 p.m. S
2530,5:57 a.m. S,USAZ0162,6:21 a.m. S,6:47 p.m. S,12:34 p.m. S,2013/03/28/gid_2013_03_28_clemlb_sdnmlb_1/,Peoria Stadium,"Peoria, AZ",7:12 p.m. S
2514,6:57 a.m.,USFL0248,7:20 a.m.,7:42 p.m.,1:31 p.m.,2013/03/28/gid_2013_03_28_detmlb_houmlb_1/,Osceola County Stadium,"Kissimmee, FL",8:05 p.m.
2504,6:56 a.m.,USFL0372,7:19 a.m.,7:41 p.m.,1:30 p.m.,2013/03/28/gid_2013_03_28_houmlb_atlmlb_1/,Champion Stadium,"Lake Buena Vista, FL",8:05 p.m.
3834,5:57 a.m. S,USAZ0087,6:22 a.m. S,6:47 p.m. S,12:34 p.m. S,2013/03/28/gid_2013_03_28_kcamlb_cinmlb_1/,Goodyear Ballpark,"Goodyear, AZ",7:12 p.m. S
1,6:19 a.m.,USCA0027,6:44 a.m.,7:10 p.m.,12:57 p.m.,2013/03/28/gid_2013_03_28_lanmlb_anamlb_1/,Angel Stadium of Anaheim,"Anaheim, CA",7:35 p.m.
2520,6:52 a.m.,USFL0237,7:15 a.m.,7:36 p.m.,1:25 p.m.,2013/03/28/gid_2013_03_28_miamlb_slnmlb_1/,Roger Dean Stadium,"Jupiter, FL",7:59 p.m.
4249,5:55 a.m. S,USAZ0207,6:20 a.m. S,6:45 p.m. S,12:33 p.m. S,2013/03/28/gid_2013_03_28_milmlb_colmlb_1/,Salt River Fields at Talking Stick,"Scottsdale, AZ",7:10 p.m. S
4309,6:59 a.m.,USFL0152,7:22 a.m.,7:43 p.m.,1:32 p.m.,2013/03/28/gid_2013_03_28_minmlb_bosmlb_1/,JetBlue Park,"Ft. Myers, FL",8:06 p.m.
13,6:57 a.m.,USTX0045,7:21 a.m.,7:46 p.m.,1:33 p.m.,2013/03/28/gid_2013_03_28_mxoaaa_texmlb_1/,Rangers Ballpark in Arlington,"Arlington, TX",8:11 p.m.
2513,6:54 a.m.,USFL0579,7:17 a.m.,7:38 p.m.,1:27 p.m.,2013/03/28/gid_2013_03_28_nynmlb_wasmlb_1/,Space Coast Stadium,"Viera, FL",8:02 p.m.
2395,6:34 a.m.,USCA0987,7:01 a.m.,7:29 p.m.,1:15 p.m.,2013/03/28/gid_2013_03_28_oakmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",7:56 p.m.
2523,7:01 a.m.,USFL0481,7:24 a.m.,7:46 p.m.,1:35 p.m.,2013/03/28/gid_2013_03_28_pitmlb_nyamlb_1/,George M. Steinbrenner Field,"Tampa, FL",8:09 p.m.
2507,5:55 a.m. S,USAZ0136,6:20 a.m. S,6:45 p.m. S,12:32 p.m. S,2013/03/28/gid_2013_03_28_seamlb_chnmlb_1/,HoHoKam Park,"Mesa, AZ",7:10 p.m. S
2508,7:01 a.m.,USFL0446,7:25 a.m.,7:46 p.m.,1:35 p.m.,2013/03/28/gid_2013_03_28_tbamlb_balmlb_1/,Ed Smith Stadium,"Sarasota, FL",8:09 p.m.
2700,7:02 a.m.,USFL0084,7:26 a.m.,7:47 p.m.,1:36 p.m.,2013/03/28/gid_2013_03_28_tormlb_phimlb_1/,Bright House Field,"Clearwater, FL",8:10 p.m.
22,6:19 a.m.,USCA0638,6:44 a.m.,7:12 p.m.,12:58 p.m.,2013/03/29/gid_2013_03_29_anamlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:37 p.m.
2519,7:02 a.m.,USFL0152,7:26 a.m.,7:50 p.m.,1:38 p.m.,2013/03/29/gid_2013_03_29_bosmlb_minmlb_1/,Lee County Sports Complex,"Lee County, FL",8:15 p.m.
32,6:10 a.m.,USWI0455,6:39 a.m.,7:15 p.m.,12:56 p.m.,2013/03/29/gid_2013_03_29_chamlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:44 p.m.
2392,6:50 a.m.,USTX0617,7:14 a.m.,7:39 p.m.,1:26 p.m.,2013/03/29/gid_2013_03_29_chnmlb_houmlb_1/,Minute Maid Park,"Houston, TX",8:02 p.m.
15,5:55 a.m. S,USAZ0166,6:20 a.m. S,6:47 p.m. S,12:33 p.m. S,2013/03/29/gid_2013_03_29_cinmlb_arimlb_1/,Chase Field,"Phoenix, AZ",7:12 p.m. S
2603,5:56 a.m. S,USAZ0229,6:20 a.m. S,6:48 p.m. S,12:34 p.m. S,2013/03/29/gid_2013_03_29_clemlb_kcamlb_1/,Surprise Stadium,"Surprise, AZ",7:13 p.m. S
2508,7:00 a.m.,USFL0446,7:24 a.m.,7:46 p.m.,1:35 p.m.,2013/03/29/gid_2013_03_29_macbbc_balmlb_1/,Ed Smith Stadium,"Sarasota, FL",8:10 p.m.
3309,6:30 a.m.,USDC0001,6:57 a.m.,7:29 p.m.,1:13 p.m.,2013/03/29/gid_2013_03_29_nyamlb_wasmlb_1/,Nationals Park,"Washington, DC",7:56 p.m.
2395,6:33 a.m.,USCA0987,6:59 a.m.,7:30 p.m.,1:14 p.m.,2013/03/29/gid_2013_03_29_oakmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",7:57 p.m.
4469,7:03 a.m.,,7:27 a.m.,7:51 p.m.,1:39 p.m.,2013/03/29/gid_2013_03_29_sdnmlb_texmlb_1/,Alamodome,"San Antonio, TX",8:15 p.m.
2856,6:52 a.m.,USFL0419,7:15 a.m.,7:37 p.m.,1:26 p.m.,2013/03/29/gid_2013_03_29_slnmlb_nynmlb_1/,Tradition Field,"Port St. Lucie, FL",8:01 p.m.
2511,6:58 a.m.,USFL0267,7:21 a.m.,7:44 p.m.,1:32 p.m.,2013/03/29/gid_2013_03_29_tbamlb_detmlb_1/,Joker Marchant Stadium,"Lakeland, FL",8:08 p.m.
2681,6:22 a.m.,USPA1276,6:49 a.m.,7:22 p.m.,1:05 p.m.,2013/03/29/gid_2013_03_29_tormlb_phimlb_1/,Citizens Bank Park,"Philadelphia, PA",7:49 p.m.
32,6:08 a.m.,USWI0455,6:37 a.m.,7:16 p.m.,12:56 p.m.,2013/03/30/gid_2013_03_30_chamlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:45 p.m.
2392,6:49 a.m.,USTX0617,7:13 a.m.,7:39 p.m.,1:26 p.m.,2013/03/30/gid_2013_03_30_chnmlb_houmlb_1/,Minute Maid Park,"Houston, TX",8:03 p.m.
15,5:53 a.m. S,USAZ0166,6:18 a.m. S,6:48 p.m. S,12:33 p.m. S,2013/03/30/gid_2013_03_30_cinmlb_arimlb_1/,Chase Field,"Phoenix, AZ",7:13 p.m. S
3834,5:54 a.m. S,USAZ0087,6:19 a.m. S,6:49 p.m. S,12:34 p.m. S,2013/03/30/gid_2013_03_30_cinmlb_clemlb_1/,Goodyear Ballpark,"Goodyear, AZ",7:14 p.m. S
12,7:00 a.m.,USFL0438,7:23 a.m.,7:47 p.m.,1:35 p.m.,2013/03/30/gid_2013_03_30_detmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",8:11 p.m.
1,6:16 a.m.,USCA0027,6:41 a.m.,7:11 p.m.,12:56 p.m.,2013/03/30/gid_2013_03_30_lanmlb_anamlb_1/,Angel Stadium of Anaheim,"Anaheim, CA",7:36 p.m.
4309,6:57 a.m.,USFL0152,7:20 a.m.,7:44 p.m.,1:32 p.m.,2013/03/30/gid_2013_03_30_minmlb_bosmlb_1/,JetBlue Park,"Ft. Myers, FL",8:07 p.m.
2813,6:26 a.m.,USMS0285,6:51 a.m.,7:19 p.m.,1:05 p.m.,2013/03/30/gid_2013_03_30_msbaax_atlmlb_1/,Trustmark Park,"Pearl, MS",7:44 p.m.
2508,6:59 a.m.,USFL0446,7:23 a.m.,7:47 p.m.,1:34 p.m.,2013/03/30/gid_2013_03_30_nynmlb_balmlb_1/,Ed Smith Stadium,"Sarasota, FL",8:10 p.m.
4469,7:02 a.m.,,7:26 a.m.,7:51 p.m.,1:38 p.m.,2013/03/30/gid_2013_03_30_sdnmlb_texmlb_1/,Alamodome,"San Antonio, TX",8:15 p.m.
2772,6:46 a.m.,USUT0225,7:14 a.m.,7:51 p.m.,1:32 p.m.,2013/03/30/gid_2013_03_30_seamlb_colmlb_1/,Spring Mobile Ballpark,"Salt Lake City, UT",8:18 p.m.
10,6:30 a.m.,USCA0791,6:57 a.m.,7:30 p.m.,1:13 p.m.,2013/03/30/gid_2013_03_30_sfnmlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",7:57 p.m.
2681,6:20 a.m.,USPA1276,6:47 a.m.,7:23 p.m.,1:05 p.m.,2013/03/30/gid_2013_03_30_tormlb_phimlb_1/,Citizens Bank Park,"Philadelphia, PA",7:50 p.m.
2392,N/A,USTX0617,N/A,N/A,N/A,2013/03/31/gid_2013_03_31_texmlb_houmlb_1/,Minute Maid Park,"Houston, TX",N/A
2602,N/A,USOH0188,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_anamlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",N/A
3313,N/A,USNY0172,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_bosmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",N/A
31,N/A,USPA1290,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",N/A
32,N/A,USWI0455,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_colmlb_milmlb_1/,Miller Park,"Milwaukee, WI",N/A
3312,N/A,USMN0503,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_detmlb_minmlb_1/,Target Field,"Minneapolis, MN",N/A
4,N/A,USIL0225,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_kcamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",N/A
3309,N/A,USDC0001,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_miamlb_wasmlb_1/,Nationals Park,"Washington, DC",N/A
16,N/A,USGA0028,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_phimlb_atlmlb_1/,Turner Field,"Atlanta, GA",N/A
3289,N/A,USNY0504,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_sdnmlb_nynmlb_1/,Citi Field,"Flushing, NY",N/A
10,N/A,USCA0791,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_seamlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",N/A
22,N/A,USCA0638,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_sfnmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",N/A
15,N/A,USAZ0166,N/A,N/A,N/A,2013/04/01/gid_2013_04_01_slnmlb_arimlb_1/,Chase Field,"Phoenix, AZ",N/A
12,N/A,USFL0438,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_balmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",N/A
14,N/A,CAXX0504,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_clemlb_tormlb_1/,Rogers Centre,"Toronto, Canada",N/A
32,N/A,USWI0455,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_colmlb_milmlb_1/,Miller Park,"Milwaukee, WI",N/A
10,N/A,USCA0791,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_seamlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",N/A
22,N/A,USCA0638,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_sfnmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",N/A
15,N/A,USAZ0166,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_slnmlb_arimlb_1/,Chase Field,"Phoenix, AZ",N/A
2392,N/A,USTX0617,N/A,N/A,N/A,2013/04/02/gid_2013_04_02_texmlb_houmlb_1/,Minute Maid Park,"Houston, TX",N/A
2602,N/A,USOH0188,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_anamlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",N/A
12,N/A,USFL0438,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_balmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",N/A
3313,N/A,USNY0172,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_bosmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",N/A
31,N/A,USPA1290,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",N/A
14,N/A,CAXX0504,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_clemlb_tormlb_1/,Rogers Centre,"Toronto, Canada",N/A
32,N/A,USWI0455,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_colmlb_milmlb_1/,Miller Park,"Milwaukee, WI",N/A
3312,N/A,USMN0503,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_detmlb_minmlb_1/,Target Field,"Minneapolis, MN",N/A
4,N/A,USIL0225,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_kcamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",N/A
3309,N/A,USDC0001,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_miamlb_wasmlb_1/,Nationals Park,"Washington, DC",N/A
16,N/A,USGA0028,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_phimlb_atlmlb_1/,Turner Field,"Atlanta, GA",N/A
3289,N/A,USNY0504,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_sdnmlb_nynmlb_1/,Citi Field,"Flushing, NY",N/A
10,N/A,USCA0791,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_seamlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",N/A
22,N/A,USCA0638,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_sfnmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",N/A
15,N/A,USAZ0166,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_slnmlb_arimlb_1/,Chase Field,"Phoenix, AZ",N/A
2392,N/A,USTX0617,N/A,N/A,N/A,2013/04/03/gid_2013_04_03_texmlb_houmlb_1/,Minute Maid Park,"Houston, TX",N/A
2602,N/A,USOH0188,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_anamlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",N/A
12,N/A,USFL0438,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_balmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",N/A
3313,N/A,USNY0172,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_bosmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",N/A
31,N/A,USPA1290,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",N/A
14,N/A,CAXX0504,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_clemlb_tormlb_1/,Rogers Centre,"Toronto, Canada",N/A
3312,N/A,USMN0503,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_detmlb_minmlb_1/,Target Field,"Minneapolis, MN",N/A
4,N/A,USIL0225,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_kcamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",N/A
3309,N/A,USDC0001,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_miamlb_wasmlb_1/,Nationals Park,"Washington, DC",N/A
16,N/A,USGA0028,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_phimlb_atlmlb_1/,Turner Field,"Atlanta, GA",N/A
3289,N/A,USNY0504,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_sdnmlb_nynmlb_1/,Citi Field,"Flushing, NY",N/A
10,N/A,USCA0791,N/A,N/A,N/A,2013/04/04/gid_2013_04_04_seamlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",N/A
13,N/A,USTX0045,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_anamlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",N/A
32,N/A,USWI0455,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_arimlb_milmlb_1/,Miller Park,"Milwaukee, WI",N/A
14,N/A,CAXX0504,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_bosmlb_tormlb_1/,Rogers Centre,"Toronto, Canada",N/A
16,N/A,USGA0028,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_chnmlb_atlmlb_1/,Turner Field,"Atlanta, GA",N/A
12,N/A,USFL0438,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_clemlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",N/A
2681,N/A,USPA1276,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_kcamlb_phimlb_1/,Citizens Bank Park,"Philadelphia, PA",N/A
3289,N/A,USNY0504,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_miamlb_nynmlb_1/,Citi Field,"Flushing, NY",N/A
2,N/A,USMD0018,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_minmlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",N/A
2394,N/A,USMI0229,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_nyamlb_detmlb_1/,Comerica Park,"Detroit, MI",N/A
2392,N/A,USTX0617,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_oakmlb_houmlb_1/,Minute Maid Park,"Houston, TX",N/A
22,N/A,USCA0638,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_pitmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",N/A
19,N/A,USCO0105,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_sdnmlb_colmlb_1/,Coors Field,"Denver, CO",N/A
4,N/A,USIL0225,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_seamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",N/A
2395,N/A,USCA0987,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_slnmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",N/A
2602,N/A,USOH0188,N/A,N/A,N/A,2013/04/05/gid_2013_04_05_wasmlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",N/A
13,N/A,USTX0045,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_anamlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",N/A
32,N/A,USWI0455,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_arimlb_milmlb_1/,Miller Park,"Milwaukee, WI",N/A
14,N/A,CAXX0504,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_bosmlb_tormlb_1/,Rogers Centre,"Toronto, Canada",N/A
16,N/A,USGA0028,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_chnmlb_atlmlb_1/,Turner Field,"Atlanta, GA",N/A
12,N/A,USFL0438,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_clemlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",N/A
2681,N/A,USPA1276,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_kcamlb_phimlb_1/,Citizens Bank Park,"Philadelphia, PA",N/A
3289,N/A,USNY0504,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_miamlb_nynmlb_1/,Citi Field,"Flushing, NY",N/A
2,N/A,USMD0018,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_minmlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",N/A
2394,N/A,USMI0229,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_nyamlb_detmlb_1/,Comerica Park,"Detroit, MI",N/A
2392,N/A,USTX0617,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_oakmlb_houmlb_1/,Minute Maid Park,"Houston, TX",N/A
22,N/A,USCA0638,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_pitmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",N/A
19,N/A,USCO0105,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_sdnmlb_colmlb_1/,Coors Field,"Denver, CO",N/A
4,N/A,USIL0225,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_seamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",N/A
2395,N/A,USCA0987,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_slnmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",N/A
2602,N/A,USOH0188,N/A,N/A,N/A,2013/04/06/gid_2013_04_06_wasmlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",N/A
13,N/A,USTX0045,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_anamlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",N/A
32,N/A,USWI0455,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_arimlb_milmlb_1/,Miller Park,"Milwaukee, WI",N/A
14,N/A,CAXX0504,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_bosmlb_tormlb_1/,Rogers Centre,"Toronto, Canada",N/A
16,N/A,USGA0028,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_chnmlb_atlmlb_1/,Turner Field,"Atlanta, GA",N/A
12,N/A,USFL0438,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_clemlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",N/A
2681,N/A,USPA1276,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_kcamlb_phimlb_1/,Citizens Bank Park,"Philadelphia, PA",N/A
3289,N/A,USNY0504,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_miamlb_nynmlb_1/,Citi Field,"Flushing, NY",N/A
2,N/A,USMD0018,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_minmlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",N/A
2394,N/A,USMI0229,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_nyamlb_detmlb_1/,Comerica Park,"Detroit, MI",N/A
2392,N/A,USTX0617,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_oakmlb_houmlb_1/,Minute Maid Park,"Houston, TX",N/A
22,N/A,USCA0638,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_pitmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",N/A
19,N/A,USCO0105,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_sdnmlb_colmlb_1/,Coors Field,"Denver, CO",N/A
4,N/A,USIL0225,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_seamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",N/A
2395,N/A,USCA0987,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_slnmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",N/A
2602,N/A,USOH0188,N/A,N/A,N/A,2013/04/07/gid_2013_04_07_wasmlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",N/A
4169,N/A,USFL0316,N/A,N/A,N/A,2013/04/08/gid_2013_04_08_atlmlb_miamlb_1/,Marlins Park,"Miami, FL",N/A
3,N/A,USMA0046,N/A,N/A,N/A,2013/04/08/gid_2013_04_08_balmlb_bosmlb_1/,Fenway Park,"Boston, MA",N/A
2889,N/A,USMO0787,N/A,N/A,N/A,2013/04/08/gid_2013_04_08_cinmlb_slnmlb_1/,Busch Stadium,"St. Louis, MO",N/A
2395,N/A,USCA0987,N/A,N/A,N/A,2013/04/08/gid_2013_04_08_colmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",N/A
