home_team_code,venue_id,home_wins,away_team_code,status_ind,home_id,game_id,away_wins,game_pk,date,home_sname,home_sport_code,away_id,away_sname,away_loss,home_loss,away_fname,home_fname,venue_name
ana,2500,3,lan,FT,108,2014/03/06/gid_2014_03_06_lanmlb_anamlb_1/,3,396308,"March 6, 2014",LA Angels,mlb,119,LA Dodgers,4,3,Los Angeles Dodgers,Los Angeles Angels,Tempe Diablo Stadium
phi,2700,1,nya,F,143,2014/03/06/gid_2014_03_06_nyamlb_phimlb_1/,5,396430,"March 6, 2014",Philadelphia,mlb,147,NY Yankees,4,7,New York Yankees,Philadelphia Phillies,Bright House Field
hou,2514,3,nyn,DR,117,2014/03/06/gid_2014_03_06_nynmlb_houmlb_1/,2,396280,"March 6, 2014",Houston,mlb,121,NY Mets,5,3,New York Mets,Houston Astros,Osceola County Stadium
ari,4249,5,oak,FT,109,2014/03/06/gid_2014_03_06_oakmlb_arimlb_1/,5,396121,"March 6, 2014",Arizona,mlb,133,Oakland,3,5,Oakland Athletics,Arizona Diamondbacks,Salt River Fields at Talking Stick
det,2511,5,phi,DR,116,2014/03/06/gid_2014_03_06_phimlb_detmlb_1/,1,396266,"March 6, 2014",Detroit,mlb,143,Philadelphia,6,3,Philadelphia Phillies,Detroit Tigers,Joker Marchant Stadium
cha,3809,2,sea,F,145,2014/03/06/gid_2014_03_06_seamlb_chamlb_1/,7,396203,"March 6, 2014",Chi White Sox,mlb,136,Seattle,2,4,Seattle Mariners,Chicago White Sox,Camelback Ranch
min,2862,4,sln,DR,142,2014/03/06/gid_2014_03_06_slnmlb_minmlb_1/,2,396364,"March 6, 2014",Minnesota,mlb,138,St. Louis,3,3,St. Louis Cardinals,Minnesota Twins,Hammond Stadium
sdn,2530,2,tex,F,135,2014/03/06/gid_2014_03_06_texmlb_sdnmlb_1/,2,396459,"March 6, 2014",San Diego,mlb,140,Texas,5,6,Texas Rangers,San Diego Padres,Peoria Stadium
atl,2504,2,was,F,144,2014/03/06/gid_2014_03_06_wasmlb_atlmlb_1/,4,396134,"March 6, 2014",Atlanta,mlb,120,Washington,3,6,Washington Nationals,Atlanta Braves,Champion Stadium
col,4249,4,ana,F,115,2014/03/07/gid_2014_03_07_anamlb_colmlb_1/,3,396246,"March 7, 2014",Colorado,mlb,108,LA Angels,5,6,Los Angeles Angels,Colorado Rockies,Salt River Fields at Talking Stick
oak,2524,6,ari,F,133,2014/03/07/gid_2014_03_07_arimlb_oakmlb_1/,5,396415,"March 7, 2014",Oakland,mlb,109,Arizona,6,3,Arizona Diamondbacks,Oakland Athletics,Phoenix Municipal Stadium
bos,4309,2,atl,F,111,2014/03/07/gid_2014_03_07_atlmlb_bosmlb_1/,2,396170,"March 7, 2014",Boston,mlb,144,Atlanta,7,5,Atlanta Braves,Boston Red Sox,JetBlue Park
cin,3834,4,cha,F,113,2014/03/07/gid_2014_03_07_chamlb_cinmlb_1/,3,396218,"March 7, 2014",Cincinnati,mlb,145,Chi White Sox,4,7,Chicago White Sox,Cincinnati Reds,Goodyear Ballpark
ana,2500,3,chn,F,108,2014/03/07/gid_2014_03_07_chnmlb_anamlb_1/,3,396309,"March 7, 2014",LA Angels,mlb,112,Chi Cubs,6,5,Chicago Cubs,Los Angeles Angels,Tempe Diablo Stadium
sea,2530,7,cin,F,136,2014/03/07/gid_2014_03_07_cinmlb_seamlb_1/,4,396492,"March 7, 2014",Seattle,mlb,113,Cincinnati,7,3,Cincinnati Reds,Seattle Mariners,Peoria Stadium
chn,4629,3,cle,F,112,2014/03/07/gid_2014_03_07_clemlb_chnmlb_1/,8,396187,"March 7, 2014",Chi Cubs,mlb,114,Cleveland,1,6,Cleveland Indians,Chicago Cubs,Cubs Park
nya,2523,6,det,F,147,2014/03/07/gid_2014_03_07_detmlb_nyamlb_1/,5,396398,"March 7, 2014",NY Yankees,mlb,116,Detroit,4,4,Detroit Tigers,New York Yankees,George M. Steinbrenner Field
was,2513,5,hou,F,120,2014/03/07/gid_2014_03_07_houmlb_wasmlb_1/,3,396568,"March 7, 2014",Washington,mlb,117,Houston,4,3,Houston Astros,Washington Nationals,Space Coast Stadium
sln,2520,2,mia,F,138,2014/03/07/gid_2014_03_07_miamlb_slnmlb_1/,6,396506,"March 7, 2014",St. Louis,mlb,146,Miami,2,4,Miami Marlins,St. Louis Cardinals,Roger Dean Stadium
pit,2526,6,min,F,134,2014/03/07/gid_2014_03_07_minmlb_pitmlb_1/,5,396445,"March 7, 2014",Pittsburgh,mlb,142,Minnesota,3,2,Minnesota Twins,Pittsburgh Pirates,McKechnie Field
bal,2508,5,phi,F,110,2014/03/07/gid_2014_03_07_phimlb_balmlb_1/,1,396153,"March 7, 2014",Baltimore,mlb,143,Philadelphia,8,2,Philadelphia Phillies,Baltimore Orioles,Ed Smith Stadium
mil,2518,5,sdn,F,158,2014/03/07/gid_2014_03_07_sdnmlb_milmlb_1/,3,396350,"March 7, 2014",Milwaukee,mlb,135,San Diego,6,5,San Diego Padres,Milwaukee Brewers,Maryvale Baseball Park
kca,2603,5,sfn,F,118,2014/03/07/gid_2014_03_07_sfnmlb_kcamlb_1/,6,396295,"March 7, 2014",Kansas City,mlb,137,San Francisco,3,3,San Francisco Giants,Kansas City Royals,Surprise Stadium
nyn,2856,2,sln,FT,121,2014/03/07/gid_2014_03_07_slnmlb_nynmlb_1/,2,396383,"March 7, 2014",NY Mets,mlb,138,St. Louis,4,5,St. Louis Cardinals,New York Mets,Tradition Field
tor,2536,4,tba,F,141,2014/03/07/gid_2014_03_07_tbamlb_tormlb_1/,5,396552,"March 7, 2014",Toronto,mlb,139,Tampa Bay,1,5,Tampa Bay Rays,Toronto Blue Jays,Florida Auto Exchange Stadium
lan,3809,4,tex,F,119,2014/03/07/gid_2014_03_07_texmlb_lanmlb_1/,2,396324,"March 7, 2014",LA Dodgers,mlb,140,Texas,6,4,Texas Rangers,Los Angeles Dodgers,Camelback Ranch
ana,2500,3,ari,F,108,2014/03/08/gid_2014_03_08_arimlb_anamlb_1/,7,396310,"March 8, 2014",LA Angels,mlb,109,Arizona,6,6,Arizona Diamondbacks,Los Angeles Angels,Tempe Diablo Stadium
cha,3809,3,ari,F,145,2014/03/08/gid_2014_03_08_arimlb_chamlb_1/,7,396204,"March 8, 2014",Chi White Sox,mlb,109,Arizona,6,5,Arizona Diamondbacks,Chicago White Sox,Camelback Ranch
was,2513,6,atl,F,120,2014/03/08/gid_2014_03_08_atlmlb_wasmlb_1/,2,396569,"March 8, 2014",Washington,mlb,144,Atlanta,8,3,Atlanta Braves,Washington Nationals,Space Coast Stadium
bos,4309,2,bal,F,111,2014/03/08/gid_2014_03_08_balmlb_bosmlb_1/,7,396171,"March 8, 2014",Boston,mlb,110,Baltimore,2,7,Baltimore Orioles,Boston Red Sox,JetBlue Park
bal,2508,7,bos,F,110,2014/03/08/gid_2014_03_08_bosmlb_balmlb_1/,2,396154,"March 8, 2014",Baltimore,mlb,111,Boston,7,2,Boston Red Sox,Baltimore Orioles,Ed Smith Stadium
cin,3834,4,chn,F,113,2014/03/08/gid_2014_03_08_chnmlb_cinmlb_1/,4,396219,"March 8, 2014",Cincinnati,mlb,112,Chi Cubs,6,8,Chicago Cubs,Cincinnati Reds,Goodyear Ballpark
sdn,2530,3,cle,FT,135,2014/03/08/gid_2014_03_08_clemlb_sdnmlb_1/,8,396460,"March 8, 2014",San Diego,mlb,114,Cleveland,1,6,Cleveland Indians,San Diego Padres,Peoria Stadium
phi,2700,2,hou,F,143,2014/03/08/gid_2014_03_08_houmlb_phimlb_1/,3,396431,"March 8, 2014",Philadelphia,mlb,117,Houston,6,8,Houston Astros,Philadelphia Phillies,Bright House Field
mil,2518,6,kca,F,158,2014/03/08/gid_2014_03_08_kcamlb_milmlb_1/,5,396351,"March 8, 2014",Milwaukee,mlb,118,Kansas City,4,5,Kansas City Royals,Milwaukee Brewers,Maryvale Baseball Park
tex,2603,2,lan,FT,140,2014/03/08/gid_2014_03_08_lanmlb_texmlb_1/,4,396535,"March 8, 2014",Texas,mlb,119,LA Dodgers,5,6,Los Angeles Dodgers,Texas Rangers,Surprise Stadium
atl,2504,2,mia,FT,144,2014/03/08/gid_2014_03_08_miamlb_atlmlb_1/,6,396135,"March 8, 2014",Atlanta,mlb,146,Miami,2,8,Miami Marlins,Atlanta Braves,Champion Stadium
tor,2536,5,min,F,141,2014/03/08/gid_2014_03_08_minmlb_tormlb_1/,5,396553,"March 8, 2014",Toronto,mlb,142,Minnesota,4,5,Minnesota Twins,Toronto Blue Jays,Florida Auto Exchange Stadium
hou,2514,3,nya,F,117,2014/03/08/gid_2014_03_08_nyamlb_houmlb_1/,7,396281,"March 8, 2014",Houston,mlb,147,NY Yankees,4,6,New York Yankees,Houston Astros,Osceola County Stadium
det,2511,5,nyn,F,116,2014/03/08/gid_2014_03_08_nynmlb_detmlb_1/,3,396267,"March 8, 2014",Detroit,mlb,121,NY Mets,5,5,New York Mets,Detroit Tigers,Joker Marchant Stadium
col,4249,5,oak,F,115,2014/03/08/gid_2014_03_08_oakmlb_colmlb_1/,6,396247,"March 8, 2014",Colorado,mlb,133,Oakland,4,6,Oakland Athletics,Colorado Rockies,Salt River Fields at Talking Stick
tba,2534,5,pit,F,139,2014/03/08/gid_2014_03_08_pitmlb_tbamlb_1/,7,396521,"March 8, 2014",Tampa Bay,mlb,134,Pittsburgh,2,2,Pittsburgh Pirates,Tampa Bay Rays,Charlotte Sports Park
lan,3809,4,sea,F,119,2014/03/08/gid_2014_03_08_seamlb_lanmlb_1/,9,396325,"March 8, 2014",LA Dodgers,mlb,136,Seattle,3,5,Seattle Mariners,Los Angeles Dodgers,Camelback Ranch
sfn,2532,6,sea,F,137,2014/03/08/gid_2014_03_08_seamlb_sfnmlb_1/,9,396479,"March 8, 2014",San Francisco,mlb,136,Seattle,3,4,Seattle Mariners,San Francisco Giants,Scottsdale Stadium
sln,2520,2,was,FT,138,2014/03/08/gid_2014_03_08_wasmlb_slnmlb_1/,6,396507,"March 8, 2014",St. Louis,mlb,120,Washington,3,4,Washington Nationals,St. Louis Cardinals,Roger Dean Stadium
nyn,2856,4,atl,F,121,2014/03/09/gid_2014_03_09_atlmlb_nynmlb_1/,2,396384,"March 9, 2014",NY Mets,mlb,144,Atlanta,9,5,Atlanta Braves,New York Mets,Tradition Field
pit,2526,7,bos,F,134,2014/03/09/gid_2014_03_09_bosmlb_pitmlb_1/,3,396446,"March 9, 2014",Pittsburgh,mlb,111,Boston,7,4,Boston Red Sox,Pittsburgh Pirates,McKechnie Field
oak,2524,6,cha,FT,133,2014/03/09/gid_2014_03_09_chamlb_oakmlb_1/,3,396416,"March 9, 2014",Oakland,mlb,145,Chi White Sox,5,4,Chicago White Sox,Oakland Athletics,Phoenix Municipal Stadium
ana,2500,4,cin,F,108,2014/03/09/gid_2014_03_09_cinmlb_anamlb_1/,4,396311,"March 9, 2014",LA Angels,mlb,113,Cincinnati,9,6,Cincinnati Reds,Los Angeles Angels,Tempe Diablo Stadium
kca,2603,5,col,F,118,2014/03/09/gid_2014_03_09_colmlb_kcamlb_1/,6,396296,"March 9, 2014",Kansas City,mlb,115,Colorado,6,5,Colorado Rockies,Kansas City Royals,Surprise Stadium
mia,2520,6,det,F,146,2014/03/09/gid_2014_03_09_detmlb_miamlb_1/,6,396336,"March 9, 2014",Miami,mlb,116,Detroit,5,3,Detroit Tigers,Miami Marlins,Roger Dean Stadium
chn,4629,5,mil,F,112,2014/03/09/gid_2014_03_09_milmlb_chnmlb_1/,6,396188,"March 9, 2014",Chi Cubs,mlb,158,Milwaukee,7,6,Milwaukee Brewers,Chicago Cubs,Cubs Park
cle,3834,9,mil,F,114,2014/03/09/gid_2014_03_09_milmlb_clemlb_1/,6,396234,"March 9, 2014",Cleveland,mlb,158,Milwaukee,7,1,Milwaukee Brewers,Cleveland Indians,Goodyear Ballpark
min,2862,5,phi,FT,142,2014/03/09/gid_2014_03_09_phimlb_minmlb_1/,2,396365,"March 9, 2014",Minnesota,mlb,143,Philadelphia,8,4,Philadelphia Phillies,Minnesota Twins,Hammond Stadium
bal,2508,8,pit,F,110,2014/03/09/gid_2014_03_09_pitmlb_balmlb_1/,7,396155,"March 9, 2014",Baltimore,mlb,134,Pittsburgh,4,2,Pittsburgh Pirates,Baltimore Orioles,Ed Smith Stadium
ari,4249,7,sdn,FT,109,2014/03/09/gid_2014_03_09_sdnmlb_arimlb_1/,3,396122,"March 9, 2014",Arizona,mlb,135,San Diego,6,6,San Diego Padres,Arizona Diamondbacks,Salt River Fields at Talking Stick
sfn,2532,1,sff,F,137,2014/03/09/gid_2014_03_09_sffmin_sfnmlb_1/,0,396852,"March 9, 2014",San Francisco,mlb,376,Giants Futures,1,0,San Francisco Giants Futures,San Francisco Giants,Scottsdale Stadium
lan,3809,4,sfn,F,119,2014/03/09/gid_2014_03_09_sfnmlb_lanmlb_1/,7,396326,"March 9, 2014",LA Dodgers,mlb,137,San Francisco,4,6,San Francisco Giants,Los Angeles Dodgers,Camelback Ranch
was,2513,7,sln,F,120,2014/03/09/gid_2014_03_09_slnmlb_wasmlb_1/,2,396570,"March 9, 2014",Washington,mlb,138,St. Louis,5,3,St. Louis Cardinals,Washington Nationals,Space Coast Stadium
nya,2523,7,tba,FT,147,2014/03/09/gid_2014_03_09_tbamlb_nyamlb_1/,5,396399,"March 9, 2014",NY Yankees,mlb,139,Tampa Bay,2,4,Tampa Bay Rays,New York Yankees,George M. Steinbrenner Field
sea,2530,10,tex,F,136,2014/03/09/gid_2014_03_09_texmlb_seamlb_1/,2,396493,"March 9, 2014",Seattle,mlb,140,Texas,7,3,Texas Rangers,Seattle Mariners,Peoria Stadium
hou,2514,4,tor,F,117,2014/03/09/gid_2014_03_09_tormlb_houmlb_1/,5,396282,"March 9, 2014",Houston,mlb,141,Toronto,6,6,Toronto Blue Jays,Houston Astros,Osceola County Stadium
cle,3834,9,ana,F,114,2014/03/10/gid_2014_03_10_anamlb_clemlb_1/,5,396235,"March 10, 2014",Cleveland,mlb,108,LA Angels,6,2,Los Angeles Angels,Cleveland Indians,Goodyear Ballpark
phi,2700,2,atl,F,143,2014/03/10/gid_2014_03_10_atlmlb_phimlb_1/,3,396432,"March 10, 2014",Philadelphia,mlb,144,Atlanta,9,9,Atlanta Braves,Philadelphia Phillies,Bright House Field
pit,2526,7,bal,F,134,2014/03/10/gid_2014_03_10_balmlb_pitmlb_1/,9,396447,"March 10, 2014",Pittsburgh,mlb,110,Baltimore,2,5,Baltimore Orioles,Pittsburgh Pirates,McKechnie Field
mil,2518,6,cha,F,158,2014/03/10/gid_2014_03_10_chamlb_milmlb_1/,4,396352,"March 10, 2014",Milwaukee,mlb,145,Chi White Sox,5,8,Chicago White Sox,Milwaukee Brewers,Maryvale Baseball Park
sfn,2532,7,chn,F,137,2014/03/10/gid_2014_03_10_chnmlb_sfnmlb_1/,6,396480,"March 10, 2014",San Francisco,mlb,112,Chi Cubs,6,5,Chicago Cubs,San Francisco Giants,Scottsdale Stadium
tex,2603,3,cin,F,140,2014/03/10/gid_2014_03_10_cinmlb_texmlb_1/,4,396536,"March 10, 2014",Texas,mlb,113,Cincinnati,10,7,Cincinnati Reds,Texas Rangers,Surprise Stadium
sln,2520,2,det,F,138,2014/03/10/gid_2014_03_10_detmlb_slnmlb_1/,7,396508,"March 10, 2014",St. Louis,mlb,116,Detroit,5,6,Detroit Tigers,St. Louis Cardinals,Roger Dean Stadium
was,2513,7,hou,F,120,2014/03/10/gid_2014_03_10_houmlb_wasmlb_1/,5,396571,"March 10, 2014",Washington,mlb,117,Houston,6,4,Houston Astros,Washington Nationals,Space Coast Stadium
sea,2530,10,kca,F,136,2014/03/10/gid_2014_03_10_kcamlb_seamlb_1/,6,396494,"March 10, 2014",Seattle,mlb,118,Kansas City,5,4,Kansas City Royals,Seattle Mariners,Peoria Stadium
nyn,2856,4,mia,F,121,2014/03/10/gid_2014_03_10_miamlb_nynmlb_1/,7,396385,"March 10, 2014",NY Mets,mlb,146,Miami,3,6,Miami Marlins,New York Mets,Tradition Field
lan,3809,4,oak,FT,119,2014/03/10/gid_2014_03_10_oakmlb_lanmlb_1/,6,396327,"March 10, 2014",LA Dodgers,mlb,133,Oakland,4,6,Oakland Athletics,Los Angeles Dodgers,Camelback Ranch
col,4249,6,sdn,F,115,2014/03/10/gid_2014_03_10_sdnmlb_colmlb_1/,4,396248,"March 10, 2014",Colorado,mlb,135,San Diego,6,7,San Diego Padres,Colorado Rockies,Salt River Fields at Talking Stick
ari,4249,7,sea,FT,109,2014/03/10/gid_2014_03_10_seamlb_arimlb_1/,10,396123,"March 10, 2014",Arizona,mlb,136,Seattle,4,6,Seattle Mariners,Arizona Diamondbacks,Salt River Fields at Talking Stick
bos,4309,4,tba,F,111,2014/03/10/gid_2014_03_10_tbamlb_bosmlb_1/,5,396172,"March 10, 2014",Boston,mlb,139,Tampa Bay,3,7,Tampa Bay Rays,Boston Red Sox,JetBlue Park
bal,2508,9,bos,F,110,2014/03/11/gid_2014_03_11_bosmlb_balmlb_1/,5,396156,"March 11, 2014",Baltimore,mlb,111,Boston,8,3,Boston Red Sox,Baltimore Orioles,Ed Smith Stadium
tor,14,1,can,F,141,2014/03/11/gid_2014_03_11_cannae_tormlb_1/,0,396554,"March 11, 2014",Toronto,mlb,2578,Canada Jr. Team,1,0,Canada Jr. Team,Toronto Blue Jays,Rogers Centre
ari,4249,7,cle,F,109,2014/03/11/gid_2014_03_11_clemlb_arimlb_1/,10,396124,"March 11, 2014",Arizona,mlb,114,Cleveland,2,7,Cleveland Indians,Arizona Diamondbacks,Salt River Fields at Talking Stick
chn,4629,6,col,F,112,2014/03/11/gid_2014_03_11_colmlb_chnmlb_1/,7,396189,"March 11, 2014",Chi Cubs,mlb,115,Colorado,7,7,Colorado Rockies,Chicago Cubs,Cubs Park
kca,2603,6,lan,F,118,2014/03/11/gid_2014_03_11_lanmlb_kcamlb_1/,5,396297,"March 11, 2014",Kansas City,mlb,119,LA Dodgers,6,6,Los Angeles Dodgers,Kansas City Royals,Surprise Stadium
bos,4309,5,mia,F,111,2014/03/11/gid_2014_03_11_miamlb_bosmlb_1/,8,396173,"March 11, 2014",Boston,mlb,146,Miami,3,8,Miami Marlins,Boston Red Sox,JetBlue Park
tba,2534,6,min,F,139,2014/03/11/gid_2014_03_11_minmlb_tbamlb_1/,5,396522,"March 11, 2014",Tampa Bay,mlb,142,Minnesota,5,3,Minnesota Twins,Tampa Bay Rays,Charlotte Sports Park
was,2513,8,nya,F,120,2014/03/11/gid_2014_03_11_nyamlb_wasmlb_1/,7,396572,"March 11, 2014",Washington,mlb,147,NY Yankees,5,4,New York Yankees,Washington Nationals,Space Coast Stadium
sln,2520,2,nyn,F,138,2014/03/11/gid_2014_03_11_nynmlb_slnmlb_1/,5,396509,"March 11, 2014",St. Louis,mlb,121,NY Mets,6,7,New York Mets,St. Louis Cardinals,Roger Dean Stadium
sdn,2530,5,oak,F,135,2014/03/11/gid_2014_03_11_oakmlb_sdnmlb_1/,6,396461,"March 11, 2014",San Diego,mlb,133,Oakland,5,6,Oakland Athletics,San Diego Padres,Peoria Stadium
atl,2504,4,phi,F,144,2014/03/11/gid_2014_03_11_phimlb_atlmlb_1/,2,396136,"March 11, 2014",Atlanta,mlb,143,Philadelphia,10,9,Philadelphia Phillies,Atlanta Braves,Champion Stadium
ana,2500,5,sea,F,108,2014/03/11/gid_2014_03_11_seamlb_anamlb_1/,11,396312,"March 11, 2014",LA Angels,mlb,136,Seattle,4,7,Seattle Mariners,Los Angeles Angels,Tempe Diablo Stadium
cin,3834,4,sfn,F,113,2014/03/11/gid_2014_03_11_sfnmlb_cinmlb_1/,8,396220,"March 11, 2014",Cincinnati,mlb,137,San Francisco,5,11,San Francisco Giants,Cincinnati Reds,Goodyear Ballpark
cha,3809,5,tex,F,145,2014/03/11/gid_2014_03_11_texmlb_chamlb_1/,3,396205,"March 11, 2014",Chi White Sox,mlb,140,Texas,8,5,Texas Rangers,Chicago White Sox,Camelback Ranch
det,2511,7,tor,F,116,2014/03/11/gid_2014_03_11_tormlb_detmlb_1/,6,396268,"March 11, 2014",Detroit,mlb,141,Toronto,6,6,Toronto Blue Jays,Detroit Tigers,Joker Marchant Stadium
tex,2603,3,ana,F,140,2014/03/12/gid_2014_03_12_anamlb_texmlb_1/,7,396537,"March 12, 2014",Texas,mlb,108,LA Angels,7,9,Los Angeles Angels,Texas Rangers,Surprise Stadium
col,4249,8,ari,F,115,2014/03/12/gid_2014_03_12_arimlb_colmlb_1/,9,396250,"March 12, 2014",Colorado,mlb,109,Arizona,7,8,Arizona Diamondbacks,Colorado Rockies,Salt River Fields at Talking Stick
lan,3809,5,ari,F,119,2014/03/12/gid_2014_03_12_arimlb_lanmlb_1/,9,396328,"March 12, 2014",LA Dodgers,mlb,109,Arizona,7,7,Arizona Diamondbacks,Los Angeles Dodgers,Camelback Ranch
mia,2520,8,atl,F,146,2014/03/12/gid_2014_03_12_atlmlb_miamlb_1/,6,396337,"March 12, 2014",Miami,mlb,144,Atlanta,9,4,Atlanta Braves,Miami Marlins,Roger Dean Stadium
sfn,2532,9,cha,F,137,2014/03/12/gid_2014_03_12_chamlb_sfnmlb_1/,5,396481,"March 12, 2014",San Francisco,mlb,145,Chi White Sox,6,5,Chicago White Sox,San Francisco Giants,Scottsdale Stadium
sea,2530,12,chn,F,136,2014/03/12/gid_2014_03_12_chnmlb_seamlb_1/,6,396495,"March 12, 2014",Seattle,mlb,112,Chi Cubs,8,4,Chicago Cubs,Seattle Mariners,Peoria Stadium
col,4249,8,cin,F,115,2014/03/12/gid_2014_03_12_cinmlb_colmlb_1/,4,396249,"March 12, 2014",Colorado,mlb,113,Cincinnati,12,8,Cincinnati Reds,Colorado Rockies,Salt River Fields at Talking Stick
nya,2523,7,det,FT,147,2014/03/12/gid_2014_03_12_detmlb_nyamlb_1/,7,396400,"March 12, 2014",NY Yankees,mlb,116,Detroit,6,5,Detroit Tigers,New York Yankees,George M. Steinbrenner Field
oak,2524,6,kca,F,133,2014/03/12/gid_2014_03_12_kcamlb_oakmlb_1/,7,396417,"March 12, 2014",Oakland,mlb,118,Kansas City,6,6,Kansas City Royals,Oakland Athletics,Phoenix Municipal Stadium
ana,2500,7,mil,F,108,2014/03/12/gid_2014_03_12_milmlb_anamlb_1/,6,396313,"March 12, 2014",LA Angels,mlb,158,Milwaukee,9,7,Milwaukee Brewers,Los Angeles Angels,Tempe Diablo Stadium
bal,2508,9,phi,F,110,2014/03/12/gid_2014_03_12_phimlb_balmlb_1/,3,396157,"March 12, 2014",Baltimore,mlb,143,Philadelphia,10,4,Philadelphia Phillies,Baltimore Orioles,Ed Smith Stadium
min,2862,5,pit,F,142,2014/03/12/gid_2014_03_12_pitmlb_minmlb_1/,8,396366,"March 12, 2014",Minnesota,mlb,134,Pittsburgh,5,6,Pittsburgh Pirates,Minnesota Twins,Hammond Stadium
cle,3834,11,sdn,F,114,2014/03/12/gid_2014_03_12_sdnmlb_clemlb_1/,5,396236,"March 12, 2014",Cleveland,mlb,135,San Diego,7,2,San Diego Padres,Cleveland Indians,Goodyear Ballpark
nyn,2856,5,sln,F,121,2014/03/12/gid_2014_03_12_slnmlb_nynmlb_1/,3,396386,"March 12, 2014",NY Mets,mlb,138,St. Louis,7,7,St. Louis Cardinals,New York Mets,Tradition Field
tor,2536,6,tba,F,141,2014/03/12/gid_2014_03_12_tbamlb_tormlb_1/,7,396555,"March 12, 2014",Toronto,mlb,139,Tampa Bay,3,7,Tampa Bay Rays,Toronto Blue Jays,Florida Auto Exchange Stadium
atl,2504,6,was,F,144,2014/03/12/gid_2014_03_12_wasmlb_atlmlb_1/,8,396137,"March 12, 2014",Atlanta,mlb,120,Washington,6,9,Washington Nationals,Atlanta Braves,Champion Stadium
hou,2514,6,was,F,117,2014/03/12/gid_2014_03_12_wasmlb_houmlb_1/,8,396283,"March 12, 2014",Houston,mlb,120,Washington,6,6,Washington Nationals,Houston Astros,Osceola County Stadium
sln,2520,4,atl,F,138,2014/03/13/gid_2014_03_13_atlmlb_slnmlb_1/,6,396510,"March 13, 2014",St. Louis,mlb,144,Atlanta,10,7,Atlanta Braves,St. Louis Cardinals,Roger Dean Stadium
nya,2523,8,bal,F,147,2014/03/13/gid_2014_03_13_balmlb_nyamlb_1/,9,396401,"March 13, 2014",NY Yankees,mlb,110,Baltimore,5,6,Baltimore Orioles,New York Yankees,George M. Steinbrenner Field
min,2862,5,bos,F,142,2014/03/13/gid_2014_03_13_bosmlb_minmlb_1/,6,396367,"March 13, 2014",Minnesota,mlb,111,Boston,8,7,Boston Red Sox,Minnesota Twins,Hammond Stadium
ana,2500,8,cha,F,108,2014/03/13/gid_2014_03_13_chamlb_anamlb_1/,5,396314,"March 13, 2014",LA Angels,mlb,145,Chi White Sox,7,7,Chicago White Sox,Los Angeles Angels,Tempe Diablo Stadium
lan,3809,5,cin,F,119,2014/03/13/gid_2014_03_13_cinmlb_lanmlb_1/,5,396329,"March 13, 2014",LA Dodgers,mlb,113,Cincinnati,12,8,Cincinnati Reds,Los Angeles Dodgers,Camelback Ranch
oak,2524,7,col,F,133,2014/03/13/gid_2014_03_13_colmlb_oakmlb_1/,8,396418,"March 13, 2014",Oakland,mlb,115,Colorado,9,6,Colorado Rockies,Oakland Athletics,Phoenix Municipal Stadium
tor,2536,6,hou,F,141,2014/03/13/gid_2014_03_13_houmlb_tormlb_1/,7,396556,"March 13, 2014",Toronto,mlb,117,Houston,6,8,Houston Astros,Toronto Blue Jays,Florida Auto Exchange Stadium
cle,3834,12,kca,F,114,2014/03/13/gid_2014_03_13_kcamlb_clemlb_1/,7,396237,"March 13, 2014",Cleveland,mlb,118,Kansas City,7,2,Kansas City Royals,Cleveland Indians,Goodyear Ballpark
det,2511,7,mia,F,116,2014/03/13/gid_2014_03_13_miamlb_detmlb_1/,9,396269,"March 13, 2014",Detroit,mlb,146,Miami,4,7,Miami Marlins,Detroit Tigers,Joker Marchant Stadium
sdn,2530,5,mil,F,135,2014/03/13/gid_2014_03_13_milmlb_sdnmlb_1/,7,396462,"March 13, 2014",San Diego,mlb,158,Milwaukee,9,8,Milwaukee Brewers,San Diego Padres,Peoria Stadium
phi,2700,4,nya,F,143,2014/03/13/gid_2014_03_13_nyamlb_phimlb_1/,8,396433,"March 13, 2014",Philadelphia,mlb,147,NY Yankees,6,10,New York Yankees,Philadelphia Phillies,Bright House Field
was,2513,8,nyn,F,120,2014/03/13/gid_2014_03_13_nynmlb_wasmlb_1/,6,396573,"March 13, 2014",Washington,mlb,121,NY Mets,7,7,New York Mets,Washington Nationals,Space Coast Stadium
tba,2534,8,pit,F,139,2014/03/13/gid_2014_03_13_pitmlb_tbamlb_1/,8,396523,"March 13, 2014",Tampa Bay,mlb,134,Pittsburgh,6,3,Pittsburgh Pirates,Tampa Bay Rays,Charlotte Sports Park
ari,4249,9,sea,F,109,2014/03/13/gid_2014_03_13_seamlb_arimlb_1/,13,396125,"March 13, 2014",Arizona,mlb,136,Seattle,4,8,Seattle Mariners,Arizona Diamondbacks,Salt River Fields at Talking Stick
tex,2603,3,sfn,FT,140,2014/03/13/gid_2014_03_13_sfnmlb_texmlb_1/,9,396538,"March 13, 2014",Texas,mlb,137,San Francisco,5,9,San Francisco Giants,Texas Rangers,Surprise Stadium
sdn,2530,6,ana,F,135,2014/03/14/gid_2014_03_14_anamlb_sdnmlb_1/,8,396463,"March 14, 2014",San Diego,mlb,108,LA Angels,8,8,Los Angeles Angels,San Diego Padres,Peoria Stadium
