gameID,type,code,file_code,abbrev,teamID,name,name_full,name_brief,wins,losses,division_id,league_id,league
2013/07/11/gid_2013_07_11_cinmlb_atlmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,51,41,205,104,NL
2013/07/11/gid_2013_07_11_cinmlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,53,39,204,104,NL
2013/07/11/gid_2013_07_11_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,44,49,203,104,NL
2013/07/11/gid_2013_07_11_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,46,45,203,104,NL
2013/07/11/gid_2013_07_11_kcamlb_nyamlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,43,46,202,103,AL
2013/07/11/gid_2013_07_11_kcamlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,50,42,201,103,AL
2013/07/11/gid_2013_07_11_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,48,44,203,104,NL
2013/07/11/gid_2013_07_11_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,37,54,205,104,NL
2013/07/11/gid_2013_07_11_minmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,53,40,201,103,AL
2013/07/11/gid_2013_07_11_minmlb_tbamlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,37,52,202,103,AL
2013/07/11/gid_2013_07_11_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,41,52,203,104,NL
2013/07/11/gid_2013_07_11_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,41,50,203,104,NL
2013/07/11/gid_2013_07_11_slnmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,41,49,205,104,NL
2013/07/11/gid_2013_07_11_slnmlb_chnmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,55,35,205,104,NL
2013/07/11/gid_2013_07_11_texmlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,51,42,201,103,AL
2013/07/11/gid_2013_07_11_texmlb_balmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,53,39,200,103,AL
2013/07/11/gid_2013_07_11_tormlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,48,44,202,103,AL
2013/07/11/gid_2013_07_11_tormlb_clemlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",44,47,201,103,AL
2013/07/11/gid_2013_07_11_wasmlb_phimlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,47,45,204,104,NL
2013/07/11/gid_2013_07_11_wasmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,46,47,204,104,NL
2013/07/12/gid_2013_07_12_anamlb_seamlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,44,47,200,103,AL
2013/07/12/gid_2013_07_12_anamlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,41,52,200,103,AL
2013/07/12/gid_2013_07_12_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",58,37,201,103,AL
2013/07/12/gid_2013_07_12_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,54,39,200,103,AL
2013/07/12/gid_2013_07_12_chamlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,46,47,204,104,NL
2013/07/12/gid_2013_07_12_chamlb_phimlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",36,53,202,103,AL
2013/07/12/gid_2013_07_12_cinmlb_atlmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,52,41,205,104,NL
2013/07/12/gid_2013_07_12_cinmlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,53,40,204,104,NL
2013/07/12/gid_2013_07_12_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,45,49,203,104,NL
2013/07/12/gid_2013_07_12_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,46,46,203,104,NL
2013/07/12/gid_2013_07_12_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,59,200,103,AL
2013/07/12/gid_2013_07_12_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,53,41,201,103,AL
2013/07/12/gid_2013_07_12_kcamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,49,44,202,103,AL
2013/07/12/gid_2013_07_12_kcamlb_clemlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,43,47,202,103,AL
2013/07/12/gid_2013_07_12_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,49,44,203,104,NL
2013/07/12/gid_2013_07_12_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,37,55,205,104,NL
2013/07/12/gid_2013_07_12_minmlb_nyamlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,37,53,202,103,AL
2013/07/12/gid_2013_07_12_minmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,51,42,201,103,AL
2013/07/12/gid_2013_07_12_nynmlb_pitmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,40,49,204,104,NL
2013/07/12/gid_2013_07_12_nynmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,55,36,205,104,NL
2013/07/12/gid_2013_07_12_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,41,53,203,104,NL
2013/07/12/gid_2013_07_12_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,42,50,203,104,NL
2013/07/12/gid_2013_07_12_slnmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,41,50,205,104,NL
2013/07/12/gid_2013_07_12_slnmlb_chnmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,56,35,205,104,NL
2013/07/12/gid_2013_07_12_texmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,51,41,202,103,AL
2013/07/12/gid_2013_07_12_texmlb_detmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,53,40,200,103,AL
2013/07/12/gid_2013_07_12_tormlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,52,42,201,103,AL
2013/07/12/gid_2013_07_12_tormlb_balmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",44,48,201,103,AL
2013/07/12/gid_2013_07_12_wasmlb_miamlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,47,46,204,104,NL
2013/07/12/gid_2013_07_12_wasmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,34,57,204,104,NL
2013/07/13/gid_2013_07_13_anamlb_seamlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,44,48,200,103,AL
2013/07/13/gid_2013_07_13_anamlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,42,52,200,103,AL
2013/07/13/gid_2013_07_13_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",58,38,201,103,AL
2013/07/13/gid_2013_07_13_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,55,39,200,103,AL
2013/07/13/gid_2013_07_13_chamlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,46,48,204,104,NL
2013/07/13/gid_2013_07_13_chamlb_phimlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",37,53,202,103,AL
2013/07/13/gid_2013_07_13_chamlb_phimlb_2/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,47,48,204,104,NL
2013/07/13/gid_2013_07_13_chamlb_phimlb_2/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",37,54,202,103,AL
2013/07/13/gid_2013_07_13_cinmlb_atlmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,52,42,205,104,NL
2013/07/13/gid_2013_07_13_cinmlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,54,40,204,104,NL
2013/07/13/gid_2013_07_13_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,45,50,203,104,NL
2013/07/13/gid_2013_07_13_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,47,46,203,104,NL
2013/07/13/gid_2013_07_13_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,60,200,103,AL
2013/07/13/gid_2013_07_13_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,54,41,201,103,AL
2013/07/13/gid_2013_07_13_kcamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,50,44,202,103,AL
2013/07/13/gid_2013_07_13_kcamlb_clemlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,43,48,202,103,AL
2013/07/13/gid_2013_07_13_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,50,44,203,104,NL
2013/07/13/gid_2013_07_13_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,37,56,205,104,NL
2013/07/13/gid_2013_07_13_minmlb_nyamlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,38,53,202,103,AL
2013/07/13/gid_2013_07_13_minmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,51,43,201,103,AL
2013/07/13/gid_2013_07_13_nynmlb_pitmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,40,50,204,104,NL
2013/07/13/gid_2013_07_13_nynmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,56,36,205,104,NL
2013/07/13/gid_2013_07_13_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,41,54,203,104,NL
2013/07/13/gid_2013_07_13_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,43,50,203,104,NL
2013/07/13/gid_2013_07_13_slnmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,42,50,205,104,NL
2013/07/13/gid_2013_07_13_slnmlb_chnmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,56,36,205,104,NL
2013/07/13/gid_2013_07_13_texmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,51,42,202,103,AL
2013/07/13/gid_2013_07_13_texmlb_detmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,54,40,200,103,AL
2013/07/13/gid_2013_07_13_tormlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,52,43,201,103,AL
2013/07/13/gid_2013_07_13_tormlb_balmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",45,48,201,103,AL
2013/07/13/gid_2013_07_13_wasmlb_miamlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,47,47,204,104,NL
2013/07/13/gid_2013_07_13_wasmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,35,57,204,104,NL
2013/07/14/gid_2013_07_14_anamlb_seamlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,44,49,200,103,AL
2013/07/14/gid_2013_07_14_anamlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,43,52,200,103,AL
2013/07/14/gid_2013_07_14_bosmlb_oakmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",58,39,201,103,AL
2013/07/14/gid_2013_07_14_bosmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,56,39,200,103,AL
2013/07/14/gid_2013_07_14_chamlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,48,48,204,104,NL
2013/07/14/gid_2013_07_14_chamlb_phimlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",37,55,202,103,AL
2013/07/14/gid_2013_07_14_cinmlb_atlmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,53,42,205,104,NL
2013/07/14/gid_2013_07_14_cinmlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,54,41,204,104,NL
2013/07/14/gid_2013_07_14_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,46,50,203,104,NL
2013/07/14/gid_2013_07_14_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,47,47,203,104,NL
2013/07/14/gid_2013_07_14_houmlb_tbamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,61,200,103,AL
2013/07/14/gid_2013_07_14_houmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,55,41,201,103,AL
2013/07/14/gid_2013_07_14_kcamlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,51,44,202,103,AL
2013/07/14/gid_2013_07_14_kcamlb_clemlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,43,49,202,103,AL
2013/07/14/gid_2013_07_14_milmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,50,45,203,104,NL
2013/07/14/gid_2013_07_14_milmlb_arimlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,38,56,205,104,NL
2013/07/14/gid_2013_07_14_minmlb_nyamlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,39,53,202,103,AL
2013/07/14/gid_2013_07_14_minmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,51,44,201,103,AL
2013/07/14/gid_2013_07_14_nynmlb_pitmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,41,50,204,104,NL
2013/07/14/gid_2013_07_14_nynmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,56,37,205,104,NL
2013/07/14/gid_2013_07_14_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,42,54,203,104,NL
2013/07/14/gid_2013_07_14_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,43,51,203,104,NL
2013/07/14/gid_2013_07_14_slnmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,42,51,205,104,NL
2013/07/14/gid_2013_07_14_slnmlb_chnmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,57,36,205,104,NL
2013/07/14/gid_2013_07_14_texmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,52,42,202,103,AL
2013/07/14/gid_2013_07_14_texmlb_detmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,54,41,200,103,AL
2013/07/14/gid_2013_07_14_tormlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,53,43,201,103,AL
2013/07/14/gid_2013_07_14_tormlb_balmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",45,49,201,103,AL
2013/07/14/gid_2013_07_14_wasmlb_miamlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,48,47,204,104,NL
2013/07/14/gid_2013_07_14_wasmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,35,58,204,104,NL
2013/07/16/gid_2013_07_16_aasmlb_nasmlb_1/,away,aas,al,AL,159,"AL All-Stars","American League All-Stars","AL All-Stars",1,0,NULL,103,AL
2013/07/16/gid_2013_07_16_aasmlb_nasmlb_1/,home,nas,nl,NL,160,"NL All-Stars","National League All-Stars","NL All-Stars",0,1,NULL,104,NL
2013/07/19/gid_2013_07_19_arimlb_sfnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,50,46,203,104,NL
2013/07/19/gid_2013_07_19_arimlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,44,51,203,104,NL
2013/07/19/gid_2013_07_19_atlmlb_chamlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,55,41,204,104,NL
2013/07/19/gid_2013_07_19_atlmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",37,56,202,103,AL
2013/07/19/gid_2013_07_19_balmlb_texmlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,54,43,201,103,AL
2013/07/19/gid_2013_07_19_balmlb_texmlb_1/,home,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,54,42,200,103,AL
2013/07/19/gid_2013_07_19_chnmlb_colmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,43,51,205,104,NL
2013/07/19/gid_2013_07_19_chnmlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,46,51,203,104,NL
2013/07/19/gid_2013_07_19_clemlb_minmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,51,45,202,103,AL
2013/07/19/gid_2013_07_19_clemlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,40,53,202,103,AL
2013/07/19/gid_2013_07_19_detmlb_kcamlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,52,43,202,103,AL
2013/07/19/gid_2013_07_19_detmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,44,49,202,103,AL
2013/07/19/gid_2013_07_19_lanmlb_wasmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,48,47,203,104,NL
2013/07/19/gid_2013_07_19_lanmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,48,48,204,104,NL
2013/07/19/gid_2013_07_19_miamlb_milmlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,35,59,204,104,NL
2013/07/19/gid_2013_07_19_miamlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,39,56,205,104,NL
2013/07/19/gid_2013_07_19_nyamlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",59,39,201,103,AL
2013/07/19/gid_2013_07_19_nyamlb_bosmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,51,45,201,103,AL
2013/07/19/gid_2013_07_19_oakmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,45,49,200,103,AL
2013/07/19/gid_2013_07_19_oakmlb_anamlb_1/,away,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,56,40,200,103,AL
2013/07/19/gid_2013_07_19_phimlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,41,51,204,104,NL
2013/07/19/gid_2013_07_19_phimlb_nynmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,49,48,204,104,NL
2013/07/19/gid_2013_07_19_pitmlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,54,42,205,104,NL
2013/07/19/gid_2013_07_19_pitmlb_cinmlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,56,38,205,104,NL
2013/07/19/gid_2013_07_19_sdnmlb_slnmlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,42,55,203,104,NL
2013/07/19/gid_2013_07_19_sdnmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,58,36,205,104,NL
2013/07/19/gid_2013_07_19_seamlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,62,200,103,AL
2013/07/19/gid_2013_07_19_seamlb_houmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,44,52,200,103,AL
2013/07/19/gid_2013_07_19_tbamlb_tormlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,56,41,201,103,AL
2013/07/19/gid_2013_07_19_tbamlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",45,50,201,103,AL
2013/07/20/gid_2013_07_20_arimlb_sfnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,50,47,203,104,NL
2013/07/20/gid_2013_07_20_arimlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,45,51,203,104,NL
2013/07/20/gid_2013_07_20_atlmlb_chamlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,55,42,204,104,NL
2013/07/20/gid_2013_07_20_atlmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",38,56,202,103,AL
2013/07/20/gid_2013_07_20_balmlb_texmlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,55,43,201,103,AL
2013/07/20/gid_2013_07_20_balmlb_texmlb_1/,home,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,54,43,200,103,AL
2013/07/20/gid_2013_07_20_chnmlb_colmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,43,52,205,104,NL
2013/07/20/gid_2013_07_20_chnmlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,47,51,203,104,NL
2013/07/20/gid_2013_07_20_clemlb_minmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,51,46,202,103,AL
2013/07/20/gid_2013_07_20_clemlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,41,53,202,103,AL
2013/07/20/gid_2013_07_20_detmlb_kcamlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,52,44,202,103,AL
2013/07/20/gid_2013_07_20_detmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,45,49,202,103,AL
2013/07/20/gid_2013_07_20_lanmlb_wasmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,49,47,203,104,NL
2013/07/20/gid_2013_07_20_lanmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,48,49,204,104,NL
2013/07/20/gid_2013_07_20_miamlb_milmlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,35,60,204,104,NL
2013/07/20/gid_2013_07_20_miamlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,40,56,205,104,NL
2013/07/20/gid_2013_07_20_nyamlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",59,40,201,103,AL
2013/07/20/gid_2013_07_20_nyamlb_bosmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,52,45,201,103,AL
2013/07/20/gid_2013_07_20_oakmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,46,49,200,103,AL
2013/07/20/gid_2013_07_20_oakmlb_anamlb_1/,away,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,56,41,200,103,AL
2013/07/20/gid_2013_07_20_phimlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,42,51,204,104,NL
2013/07/20/gid_2013_07_20_phimlb_nynmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,49,49,204,104,NL
2013/07/20/gid_2013_07_20_pitmlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,55,42,205,104,NL
2013/07/20/gid_2013_07_20_pitmlb_cinmlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,56,39,205,104,NL
2013/07/20/gid_2013_07_20_sdnmlb_slnmlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,43,55,203,104,NL
2013/07/20/gid_2013_07_20_sdnmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,58,37,205,104,NL
2013/07/20/gid_2013_07_20_seamlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,33,63,200,103,AL
2013/07/20/gid_2013_07_20_seamlb_houmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,45,52,200,103,AL
2013/07/20/gid_2013_07_20_tbamlb_tormlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,57,41,201,103,AL
2013/07/20/gid_2013_07_20_tbamlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",45,51,201,103,AL
2013/07/21/gid_2013_07_21_arimlb_sfnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,51,47,203,104,NL
2013/07/21/gid_2013_07_21_arimlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,45,52,203,104,NL
2013/07/21/gid_2013_07_21_atlmlb_chamlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,55,43,204,104,NL
2013/07/21/gid_2013_07_21_atlmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",39,56,202,103,AL
2013/07/21/gid_2013_07_21_balmlb_texmlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,56,43,201,103,AL
2013/07/21/gid_2013_07_21_balmlb_texmlb_1/,home,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,54,44,200,103,AL
2013/07/21/gid_2013_07_21_chnmlb_colmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,43,53,205,104,NL
